# NAME: i163.txt
# COMMENT: \f0\fs26 \cf0 #http://www.maths.gla.ac.uk/~es/srgraphs.html\
# These are graphs in the MQLIB instance library [2] all have a 0.912 approximation ratio with respect to GW. For these instances, the optimal cut is also always 2/3 of the total number of edges.
# [2] Iain Dunning, Swati Gupta, and John Silberholz. 2018. What works best when? A systematic evaluation of heuristics for Max-Cut and QUBO. INFORMS Journal on Computing 30, 3 (2018), 608–624.
40 240
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
2 3 1
2 4 1
2 14 1
2 15 1
2 16 1
2 17 1
2 18 1
2 19 1
2 20 1
2 21 1
2 22 1
3 4 1
3 23 1
3 24 1
3 25 1
3 26 1
3 27 1
3 28 1
3 29 1
3 30 1
3 31 1
4 32 1
4 33 1
4 34 1
4 35 1
4 36 1
4 37 1
4 38 1
4 39 1
4 40 1
5 6 1
5 7 1
5 14 1
5 15 1
5 16 1
5 23 1
5 24 1
5 25 1
5 32 1
5 33 1
5 34 1
6 7 1
6 17 1
6 18 1
6 19 1
6 26 1
6 27 1
6 28 1
6 35 1
6 36 1
6 37 1
7 20 1
7 21 1
7 22 1
7 29 1
7 30 1
7 31 1
7 38 1
7 39 1
7 40 1
8 9 1
8 10 1
8 14 1
8 17 1
8 20 1
8 23 1
8 26 1
8 29 1
8 32 1
8 35 1
8 38 1
9 11 1
9 14 1
9 18 1
9 21 1
9 24 1
9 27 1
9 30 1
9 33 1
9 36 1
9 39 1
10 12 1
10 15 1
10 18 1
10 22 1
10 24 1
10 26 1
10 31 1
10 34 1
10 37 1
10 40 1
11 13 1
11 15 1
11 19 1
11 20 1
11 25 1
11 28 1
11 31 1
11 32 1
11 37 1
11 39 1
12 13 1
12 16 1
12 19 1
12 21 1
12 25 1
12 27 1
12 29 1
12 33 1
12 35 1
12 40 1
13 16 1
13 17 1
13 22 1
13 23 1
13 28 1
13 30 1
13 34 1
13 36 1
13 38 1
14 16 1
14 19 1
14 28 1
14 29 1
14 31 1
14 34 1
14 36 1
14 40 1
15 17 1
15 21 1
15 23 1
15 26 1
15 28 1
15 33 1
15 39 1
15 40 1
16 20 1
16 24 1
16 26 1
16 30 1
16 35 1
16 37 1
16 39 1
17 21 1
17 27 1
17 29 1
17 30 1
17 32 1
17 34 1
17 37 1
18 20 1
18 22 1
18 25 1
18 28 1
18 30 1
18 33 1
18 34 1
18 35 1
19 22 1
19 26 1
19 27 1
19 31 1
19 32 1
19 33 1
19 38 1
20 23 1
20 25 1
20 27 1
20 37 1
20 38 1
20 40 1
21 24 1
21 25 1
21 31 1
21 35 1
21 36 1
21 38 1
22 23 1
22 24 1
22 29 1
22 32 1
22 36 1
22 39 1
23 27 1
23 31 1
23 33 1
23 35 1
23 36 1
24 27 1
24 28 1
24 32 1
24 37 1
24 38 1
25 26 1
25 29 1
25 32 1
25 34 1
25 36 1
26 30 1
26 36 1
26 38 1
26 39 1
27 34 1
27 39 1
27 40 1
28 29 1
28 35 1
28 38 1
28 40 1
29 33 1
29 37 1
29 39 1
30 31 1
30 32 1
30 33 1
30 40 1
31 34 1
31 35 1
31 37 1
32 35 1
32 40 1
33 37 1
33 38 1
34 38 1
34 39 1
35 39 1
36 37 1
36 40 1
