# NAME: p52
# COMMENT: # graphs from a website, used for isomorphism testing. # http://funkybee.narod.ru/graphs.htm
# These are graphs in the MQLIB instance library [2] all have a 0.912 approximation ratio with respect to GW. For these instances, the optimal cut is also always 2/3 of the total number of edges.
# [2] Iain Dunning, Swati Gupta, and John Silberholz. 2018. What works best when? A systematic evaluation of heuristics for Max-Cut and QUBO. INFORMS Journal on Computing 30, 3 (2018), 608–624.
40 240
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
2 3 1
2 4 1
2 14 1
2 15 1
2 16 1
2 17 1
2 18 1
2 19 1
2 20 1
2 21 1
2 22 1
3 4 1
3 23 1
3 24 1
3 25 1
3 26 1
3 27 1
3 28 1
3 29 1
3 30 1
3 31 1
4 32 1
4 33 1
4 34 1
4 35 1
4 36 1
4 37 1
4 38 1
4 39 1
4 40 1
5 6 1
5 7 1
5 14 1
5 15 1
5 16 1
5 23 1
5 24 1
5 25 1
5 32 1
5 33 1
5 34 1
6 7 1
6 17 1
6 18 1
6 19 1
6 26 1
6 27 1
6 28 1
6 35 1
6 36 1
6 37 1
7 20 1
7 21 1
7 22 1
7 29 1
7 30 1
7 31 1
7 38 1
7 39 1
7 40 1
8 9 1
8 10 1
8 14 1
8 17 1
8 20 1
8 23 1
8 26 1
8 29 1
8 32 1
8 35 1
8 38 1
9 10 1
9 15 1
9 18 1
9 21 1
9 24 1
9 27 1
9 30 1
9 33 1
9 36 1
9 39 1
10 16 1
10 19 1
10 22 1
10 25 1
10 28 1
10 31 1
10 34 1
10 37 1
10 40 1
11 12 1
11 13 1
11 14 1
11 18 1
11 22 1
11 24 1
11 28 1
11 29 1
11 34 1
11 35 1
11 39 1
12 13 1
12 15 1
12 19 1
12 20 1
12 25 1
12 26 1
12 30 1
12 32 1
12 36 1
12 40 1
13 16 1
13 17 1
13 21 1
13 23 1
13 27 1
13 31 1
13 33 1
13 37 1
13 38 1
14 15 1
14 17 1
14 25 1
14 28 1
14 30 1
14 37 1
14 38 1
14 39 1
15 21 1
15 26 1
15 27 1
15 31 1
15 34 1
15 35 1
15 40 1
16 18 1
16 20 1
16 24 1
16 27 1
16 28 1
16 32 1
16 38 1
16 40 1
17 19 1
17 24 1
17 29 1
17 31 1
17 33 1
17 36 1
17 40 1
18 20 1
18 26 1
18 29 1
18 30 1
18 33 1
18 34 1
18 37 1
19 22 1
19 23 1
19 27 1
19 30 1
19 32 1
19 34 1
19 39 1
20 23 1
20 25 1
20 31 1
20 35 1
20 36 1
20 39 1
21 22 1
21 23 1
21 28 1
21 29 1
21 32 1
21 36 1
21 37 1
22 24 1
22 25 1
22 26 1
22 33 1
22 35 1
22 38 1
23 24 1
23 30 1
23 34 1
23 35 1
23 37 1
24 26 1
24 36 1
24 39 1
24 40 1
25 27 1
25 29 1
25 33 1
25 36 1
25 37 1
26 31 1
26 32 1
26 37 1
26 38 1
27 29 1
27 35 1
27 38 1
27 39 1
28 30 1
28 31 1
28 32 1
28 35 1
28 36 1
29 32 1
29 34 1
29 40 1
30 33 1
30 38 1
30 40 1
31 33 1
31 34 1
31 39 1
32 33 1
32 39 1
33 35 1
34 36 1
34 38 1
35 40 1
36 38 1
37 39 1
37 40 1
