# NAME: i160.txt
# COMMENT: \f0\fs26 \cf0 #http://www.maths.gla.ac.uk/~es/srgraphs.html\
# These are graphs in the MQLIB instance library [2] all have a 0.912 approximation ratio with respect to GW. For these instances, the optimal cut is also always 2/3 of the total number of edges.
# [2] Iain Dunning, Swati Gupta, and John Silberholz. 2018. What works best when? A systematic evaluation of heuristics for Max-Cut and QUBO. INFORMS Journal on Computing 30, 3 (2018), 608–624.
40 240
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
2 3 1
2 4 1
2 14 1
2 15 1
2 16 1
2 17 1
2 18 1
2 19 1
2 20 1
2 21 1
2 22 1
3 5 1
3 14 1
3 23 1
3 24 1
3 25 1
3 26 1
3 27 1
3 28 1
3 29 1
3 30 1
4 6 1
4 15 1
4 23 1
4 24 1
4 31 1
4 32 1
4 33 1
4 34 1
4 35 1
4 36 1
5 7 1
5 16 1
5 17 1
5 25 1
5 31 1
5 32 1
5 33 1
5 37 1
5 38 1
5 39 1
6 7 1
6 18 1
6 19 1
6 26 1
6 27 1
6 28 1
6 34 1
6 37 1
6 38 1
6 40 1
7 20 1
7 21 1
7 22 1
7 29 1
7 30 1
7 35 1
7 36 1
7 39 1
7 40 1
8 9 1
8 10 1
8 14 1
8 15 1
8 20 1
8 23 1
8 26 1
8 31 1
8 37 1
8 39 1
8 40 1
9 11 1
9 16 1
9 18 1
9 21 1
9 24 1
9 26 1
9 29 1
9 32 1
9 35 1
9 38 1
10 12 1
10 17 1
10 19 1
10 22 1
10 24 1
10 27 1
10 30 1
10 31 1
10 36 1
10 38 1
11 13 1
11 14 1
11 17 1
11 21 1
11 25 1
11 27 1
11 33 1
11 34 1
11 36 1
11 40 1
12 13 1
12 15 1
12 18 1
12 22 1
12 25 1
12 28 1
12 29 1
12 32 1
12 34 1
12 39 1
13 16 1
13 19 1
13 20 1
13 23 1
13 28 1
13 30 1
13 33 1
13 35 1
13 37 1
14 22 1
14 28 1
14 34 1
14 35 1
14 36 1
14 37 1
14 38 1
14 39 1
15 21 1
15 25 1
15 29 1
15 30 1
15 33 1
15 37 1
15 38 1
15 40 1
16 18 1
16 22 1
16 24 1
16 30 1
16 31 1
16 34 1
16 37 1
16 40 1
17 19 1
17 20 1
17 23 1
17 29 1
17 32 1
17 34 1
17 38 1
17 40 1
18 20 1
18 23 1
18 25 1
18 27 1
18 36 1
18 38 1
18 39 1
19 21 1
19 24 1
19 25 1
19 26 1
19 35 1
19 37 1
19 39 1
20 26 1
20 28 1
20 29 1
20 31 1
20 33 1
20 36 1
21 27 1
21 28 1
21 30 1
21 31 1
21 32 1
21 39 1
22 26 1
22 27 1
22 32 1
22 33 1
22 35 1
22 40 1
23 27 1
23 30 1
23 32 1
23 35 1
23 39 1
23 40 1
24 28 1
24 29 1
24 33 1
24 36 1
24 39 1
24 40 1
25 26 1
25 31 1
25 35 1
25 36 1
25 40 1
26 30 1
26 32 1
26 33 1
26 34 1
27 29 1
27 31 1
27 33 1
27 37 1
28 31 1
28 32 1
28 38 1
28 40 1
29 34 1
29 35 1
29 37 1
30 34 1
30 36 1
30 38 1
31 34 1
31 35 1
32 36 1
32 37 1
33 38 1
33 39 1
34 39 1
35 38 1
36 37 1
