# NAME: p57
# COMMENT: # graphs from a website, used for isomorphism testing. # http://funkybee.narod.ru/graphs.htm
# These are graphs in the MQLIB instance library [2] all have a 0.912 approximation ratio with respect to GW. For these instances, the optimal cut is also always 2/3 of the total number of edges.
# [2] Iain Dunning, Swati Gupta, and John Silberholz. 2018. What works best when? A systematic evaluation of heuristics for Max-Cut and QUBO. INFORMS Journal on Computing 30, 3 (2018), 608–624.
16 48
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
2 3 1
2 4 1
2 8 1
2 9 1
2 10 1
3 4 1
3 11 1
3 12 1
3 13 1
4 14 1
4 15 1
4 16 1
5 6 1
5 7 1
5 8 1
5 11 1
5 14 1
6 7 1
6 9 1
6 12 1
6 15 1
7 10 1
7 13 1
7 16 1
8 9 1
8 10 1
8 11 1
8 14 1
9 10 1
9 12 1
9 15 1
10 13 1
10 16 1
11 12 1
11 13 1
11 14 1
12 13 1
12 15 1
13 16 1
14 15 1
14 16 1
15 16 1
