#This is a Karloff instance J(m,m/2,b) with m=10 and b=1
#Optimal Cut Value: 2520.0
#Expected Cut Value: 2220.22320880227
#Ratio of Expected Cut Value to Optimal Cut Value: 0.881040955873917
# [1] Howard Karloff,   “How   good   is   the   Goemans–Williamson MAX-CUT algorithm?” SIAM Journalon Computing 29, 336–350 (1999).
252 3150
1 122 1
1 123 1
1 124 1
1 125 1
1 126 1
1 192 1
1 193 1
1 194 1
1 195 1
1 196 1
1 227 1
1 228 1
1 229 1
1 230 1
1 231 1
1 242 1
1 243 1
1 244 1
1 245 1
1 246 1
1 247 1
1 248 1
1 249 1
1 250 1
1 251 1
2 118 1
2 119 1
2 120 1
2 121 1
2 126 1
2 188 1
2 189 1
2 190 1
2 191 1
2 196 1
2 223 1
2 224 1
2 225 1
2 226 1
2 231 1
2 238 1
2 239 1
2 240 1
2 241 1
2 246 1
2 247 1
2 248 1
2 249 1
2 250 1
2 252 1
3 115 1
3 116 1
3 117 1
3 121 1
3 125 1
3 185 1
3 186 1
3 187 1
3 191 1
3 195 1
3 220 1
3 221 1
3 222 1
3 226 1
3 230 1
3 235 1
3 236 1
3 237 1
3 241 1
3 245 1
3 247 1
3 248 1
3 249 1
3 251 1
3 252 1
4 113 1
4 114 1
4 117 1
4 120 1
4 124 1
4 183 1
4 184 1
4 187 1
4 190 1
4 194 1
4 218 1
4 219 1
4 222 1
4 225 1
4 229 1
4 233 1
4 234 1
4 237 1
4 240 1
4 244 1
4 247 1
4 248 1
4 250 1
4 251 1
4 252 1
5 112 1
5 114 1
5 116 1
5 119 1
5 123 1
5 182 1
5 184 1
5 186 1
5 189 1
5 193 1
5 217 1
5 219 1
5 221 1
5 224 1
5 228 1
5 232 1
5 234 1
5 236 1
5 239 1
5 243 1
5 247 1
5 249 1
5 250 1
5 251 1
5 252 1
6 112 1
6 113 1
6 115 1
6 118 1
6 122 1
6 182 1
6 183 1
6 185 1
6 188 1
6 192 1
6 217 1
6 218 1
6 220 1
6 223 1
6 227 1
6 232 1
6 233 1
6 235 1
6 238 1
6 242 1
6 248 1
6 249 1
6 250 1
6 251 1
6 252 1
7 108 1
7 109 1
7 110 1
7 111 1
7 126 1
7 178 1
7 179 1
7 180 1
7 181 1
7 196 1
7 213 1
7 214 1
7 215 1
7 216 1
7 231 1
7 238 1
7 239 1
7 240 1
7 241 1
7 242 1
7 243 1
7 244 1
7 245 1
7 251 1
7 252 1
8 105 1
8 106 1
8 107 1
8 111 1
8 125 1
8 175 1
8 176 1
8 177 1
8 181 1
8 195 1
8 210 1
8 211 1
8 212 1
8 216 1
8 230 1
8 235 1
8 236 1
8 237 1
8 241 1
8 242 1
8 243 1
8 244 1
8 246 1
8 250 1
8 252 1
9 103 1
9 104 1
9 107 1
9 110 1
9 124 1
9 173 1
9 174 1
9 177 1
9 180 1
9 194 1
9 208 1
9 209 1
9 212 1
9 215 1
9 229 1
9 233 1
9 234 1
9 237 1
9 240 1
9 242 1
9 243 1
9 245 1
9 246 1
9 249 1
9 252 1
10 102 1
10 104 1
10 106 1
10 109 1
10 123 1
10 172 1
10 174 1
10 176 1
10 179 1
10 193 1
10 207 1
10 209 1
10 211 1
10 214 1
10 228 1
10 232 1
10 234 1
10 236 1
10 239 1
10 242 1
10 244 1
10 245 1
10 246 1
10 248 1
10 252 1
11 102 1
11 103 1
11 105 1
11 108 1
11 122 1
11 172 1
11 173 1
11 175 1
11 178 1
11 192 1
11 207 1
11 208 1
11 210 1
11 213 1
11 227 1
11 232 1
11 233 1
11 235 1
11 238 1
11 243 1
11 244 1
11 245 1
11 246 1
11 247 1
11 252 1
12 99 1
12 100 1
12 101 1
12 111 1
12 121 1
12 169 1
12 170 1
12 171 1
12 181 1
12 191 1
12 204 1
12 205 1
12 206 1
12 216 1
12 226 1
12 235 1
12 236 1
12 237 1
12 238 1
12 239 1
12 240 1
12 245 1
12 246 1
12 250 1
12 251 1
13 97 1
13 98 1
13 101 1
13 110 1
13 120 1
13 167 1
13 168 1
13 171 1
13 180 1
13 190 1
13 202 1
13 203 1
13 206 1
13 215 1
13 225 1
13 233 1
13 234 1
13 237 1
13 238 1
13 239 1
13 241 1
13 244 1
13 246 1
13 249 1
13 251 1
14 96 1
14 98 1
14 100 1
14 109 1
14 119 1
14 166 1
14 168 1
14 170 1
14 179 1
14 189 1
14 201 1
14 203 1
14 205 1
14 214 1
14 224 1
14 232 1
14 234 1
14 236 1
14 238 1
14 240 1
14 241 1
14 243 1
14 246 1
14 248 1
14 251 1
15 96 1
15 97 1
15 99 1
15 108 1
15 118 1
15 166 1
15 167 1
15 169 1
15 178 1
15 188 1
15 201 1
15 202 1
15 204 1
15 213 1
15 223 1
15 232 1
15 233 1
15 235 1
15 239 1
15 240 1
15 241 1
15 242 1
15 246 1
15 247 1
15 251 1
16 94 1
16 95 1
16 101 1
16 107 1
16 117 1
16 164 1
16 165 1
16 171 1
16 177 1
16 187 1
16 199 1
16 200 1
16 206 1
16 212 1
16 222 1
16 233 1
16 234 1
16 235 1
16 236 1
16 240 1
16 241 1
16 244 1
16 245 1
16 249 1
16 250 1
17 93 1
17 95 1
17 100 1
17 106 1
17 116 1
17 163 1
17 165 1
17 170 1
17 176 1
17 186 1
17 198 1
17 200 1
17 205 1
17 211 1
17 221 1
17 232 1
17 234 1
17 235 1
17 237 1
17 239 1
17 241 1
17 243 1
17 245 1
17 248 1
17 250 1
18 93 1
18 94 1
18 99 1
18 105 1
18 115 1
18 163 1
18 164 1
18 169 1
18 175 1
18 185 1
18 198 1
18 199 1
18 204 1
18 210 1
18 220 1
18 232 1
18 233 1
18 236 1
18 237 1
18 238 1
18 241 1
18 242 1
18 245 1
18 247 1
18 250 1
19 92 1
19 95 1
19 98 1
19 104 1
19 114 1
19 162 1
19 165 1
19 168 1
19 174 1
19 184 1
19 197 1
19 200 1
19 203 1
19 209 1
19 219 1
19 232 1
19 233 1
19 236 1
19 237 1
19 239 1
19 240 1
19 243 1
19 244 1
19 248 1
19 249 1
20 92 1
20 94 1
20 97 1
20 103 1
20 113 1
20 162 1
20 164 1
20 167 1
20 173 1
20 183 1
20 197 1
20 199 1
20 202 1
20 208 1
20 218 1
20 232 1
20 234 1
20 235 1
20 237 1
20 238 1
20 240 1
20 242 1
20 244 1
20 247 1
20 249 1
21 92 1
21 93 1
21 96 1
21 102 1
21 112 1
21 162 1
21 163 1
21 166 1
21 172 1
21 182 1
21 197 1
21 198 1
21 201 1
21 207 1
21 217 1
21 233 1
21 234 1
21 235 1
21 236 1
21 238 1
21 239 1
21 242 1
21 243 1
21 247 1
21 248 1
22 88 1
22 89 1
22 90 1
22 91 1
22 126 1
22 158 1
22 159 1
22 160 1
22 161 1
22 196 1
22 213 1
22 214 1
22 215 1
22 216 1
22 223 1
22 224 1
22 225 1
22 226 1
22 227 1
22 228 1
22 229 1
22 230 1
22 246 1
22 251 1
22 252 1
23 85 1
23 86 1
23 87 1
23 91 1
23 125 1
23 155 1
23 156 1
23 157 1
23 161 1
23 195 1
23 210 1
23 211 1
23 212 1
23 216 1
23 220 1
23 221 1
23 222 1
23 226 1
23 227 1
23 228 1
23 229 1
23 231 1
23 245 1
23 250 1
23 252 1
24 83 1
24 84 1
24 87 1
24 90 1
24 124 1
24 153 1
24 154 1
24 157 1
24 160 1
24 194 1
24 208 1
24 209 1
24 212 1
24 215 1
24 218 1
24 219 1
24 222 1
24 225 1
24 227 1
24 228 1
24 230 1
24 231 1
24 244 1
24 249 1
24 252 1
25 82 1
25 84 1
25 86 1
25 89 1
25 123 1
25 152 1
25 154 1
25 156 1
25 159 1
25 193 1
25 207 1
25 209 1
25 211 1
25 214 1
25 217 1
25 219 1
25 221 1
25 224 1
25 227 1
25 229 1
25 230 1
25 231 1
25 243 1
25 248 1
25 252 1
26 82 1
26 83 1
26 85 1
26 88 1
26 122 1
26 152 1
26 153 1
26 155 1
26 158 1
26 192 1
26 207 1
26 208 1
26 210 1
26 213 1
26 217 1
26 218 1
26 220 1
26 223 1
26 228 1
26 229 1
26 230 1
26 231 1
26 242 1
26 247 1
26 252 1
27 79 1
27 80 1
27 81 1
27 91 1
27 121 1
27 149 1
27 150 1
27 151 1
27 161 1
27 191 1
27 204 1
27 205 1
27 206 1
27 216 1
27 220 1
27 221 1
27 222 1
27 223 1
27 224 1
27 225 1
27 230 1
27 231 1
27 241 1
27 250 1
27 251 1
28 77 1
28 78 1
28 81 1
28 90 1
28 120 1
28 147 1
28 148 1
28 151 1
28 160 1
28 190 1
28 202 1
28 203 1
28 206 1
28 215 1
28 218 1
28 219 1
28 222 1
28 223 1
28 224 1
28 226 1
28 229 1
28 231 1
28 240 1
28 249 1
28 251 1
29 76 1
29 78 1
29 80 1
29 89 1
29 119 1
29 146 1
29 148 1
29 150 1
29 159 1
29 189 1
29 201 1
29 203 1
29 205 1
29 214 1
29 217 1
29 219 1
29 221 1
29 223 1
29 225 1
29 226 1
29 228 1
29 231 1
29 239 1
29 248 1
29 251 1
30 76 1
30 77 1
30 79 1
30 88 1
30 118 1
30 146 1
30 147 1
30 149 1
30 158 1
30 188 1
30 201 1
30 202 1
30 204 1
30 213 1
30 217 1
30 218 1
30 220 1
30 224 1
30 225 1
30 226 1
30 227 1
30 231 1
30 238 1
30 247 1
30 251 1
31 74 1
31 75 1
31 81 1
31 87 1
31 117 1
31 144 1
31 145 1
31 151 1
31 157 1
31 187 1
31 199 1
31 200 1
31 206 1
31 212 1
31 218 1
31 219 1
31 220 1
31 221 1
31 225 1
31 226 1
31 229 1
31 230 1
31 237 1
31 249 1
31 250 1
32 73 1
32 75 1
32 80 1
32 86 1
32 116 1
32 143 1
32 145 1
32 150 1
32 156 1
32 186 1
32 198 1
32 200 1
32 205 1
32 211 1
32 217 1
32 219 1
32 220 1
32 222 1
32 224 1
32 226 1
32 228 1
32 230 1
32 236 1
32 248 1
32 250 1
33 73 1
33 74 1
33 79 1
33 85 1
33 115 1
33 143 1
33 144 1
33 149 1
33 155 1
33 185 1
33 198 1
33 199 1
33 204 1
33 210 1
33 217 1
33 218 1
33 221 1
33 222 1
33 223 1
33 226 1
33 227 1
33 230 1
33 235 1
33 247 1
33 250 1
34 72 1
34 75 1
34 78 1
34 84 1
34 114 1
34 142 1
34 145 1
34 148 1
34 154 1
34 184 1
34 197 1
34 200 1
34 203 1
34 209 1
34 217 1
34 218 1
34 221 1
34 222 1
34 224 1
34 225 1
34 228 1
34 229 1
34 234 1
34 248 1
34 249 1
35 72 1
35 74 1
35 77 1
35 83 1
35 113 1
35 142 1
35 144 1
35 147 1
35 153 1
35 183 1
35 197 1
35 199 1
35 202 1
35 208 1
35 217 1
35 219 1
35 220 1
35 222 1
35 223 1
35 225 1
35 227 1
35 229 1
35 233 1
35 247 1
35 249 1
36 72 1
36 73 1
36 76 1
36 82 1
36 112 1
36 142 1
36 143 1
36 146 1
36 152 1
36 182 1
36 197 1
36 198 1
36 201 1
36 207 1
36 218 1
36 219 1
36 220 1
36 221 1
36 223 1
36 224 1
36 227 1
36 228 1
36 232 1
36 247 1
36 248 1
37 69 1
37 70 1
37 71 1
37 91 1
37 111 1
37 139 1
37 140 1
37 141 1
37 161 1
37 181 1
37 204 1
37 205 1
37 206 1
37 210 1
37 211 1
37 212 1
37 213 1
37 214 1
37 215 1
37 226 1
37 230 1
37 231 1
37 241 1
37 245 1
37 246 1
38 67 1
38 68 1
38 71 1
38 90 1
38 110 1
38 137 1
38 138 1
38 141 1
38 160 1
38 180 1
38 202 1
38 203 1
38 206 1
38 208 1
38 209 1
38 212 1
38 213 1
38 214 1
38 216 1
38 225 1
38 229 1
38 231 1
38 240 1
38 244 1
38 246 1
39 66 1
39 68 1
39 70 1
39 89 1
39 109 1
39 136 1
39 138 1
39 140 1
39 159 1
39 179 1
39 201 1
39 203 1
39 205 1
39 207 1
39 209 1
39 211 1
39 213 1
39 215 1
39 216 1
39 224 1
39 228 1
39 231 1
39 239 1
39 243 1
39 246 1
40 66 1
40 67 1
40 69 1
40 88 1
40 108 1
40 136 1
40 137 1
40 139 1
40 158 1
40 178 1
40 201 1
40 202 1
40 204 1
40 207 1
40 208 1
40 210 1
40 214 1
40 215 1
40 216 1
40 223 1
40 227 1
40 231 1
40 238 1
40 242 1
40 246 1
41 64 1
41 65 1
41 71 1
41 87 1
41 107 1
41 134 1
41 135 1
41 141 1
41 157 1
41 177 1
41 199 1
41 200 1
41 206 1
41 208 1
41 209 1
41 210 1
41 211 1
41 215 1
41 216 1
41 222 1
41 229 1
41 230 1
41 237 1
41 244 1
41 245 1
42 63 1
42 65 1
42 70 1
42 86 1
42 106 1
42 133 1
42 135 1
42 140 1
42 156 1
42 176 1
42 198 1
42 200 1
42 205 1
42 207 1
42 209 1
42 210 1
42 212 1
42 214 1
42 216 1
42 221 1
42 228 1
42 230 1
42 236 1
42 243 1
42 245 1
43 63 1
43 64 1
43 69 1
43 85 1
43 105 1
43 133 1
43 134 1
43 139 1
43 155 1
43 175 1
43 198 1
43 199 1
43 204 1
43 207 1
43 208 1
43 211 1
43 212 1
43 213 1
43 216 1
43 220 1
43 227 1
43 230 1
43 235 1
43 242 1
43 245 1
44 62 1
44 65 1
44 68 1
44 84 1
44 104 1
44 132 1
44 135 1
44 138 1
44 154 1
44 174 1
44 197 1
44 200 1
44 203 1
44 207 1
44 208 1
44 211 1
44 212 1
44 214 1
44 215 1
44 219 1
44 228 1
44 229 1
44 234 1
44 243 1
44 244 1
45 62 1
45 64 1
45 67 1
45 83 1
45 103 1
45 132 1
45 134 1
45 137 1
45 153 1
45 173 1
45 197 1
45 199 1
45 202 1
45 207 1
45 209 1
45 210 1
45 212 1
45 213 1
45 215 1
45 218 1
45 227 1
45 229 1
45 233 1
45 242 1
45 244 1
46 62 1
46 63 1
46 66 1
46 82 1
46 102 1
46 132 1
46 133 1
46 136 1
46 152 1
46 172 1
46 197 1
46 198 1
46 201 1
46 208 1
46 209 1
46 210 1
46 211 1
46 213 1
46 214 1
46 217 1
46 227 1
46 228 1
46 232 1
46 242 1
46 243 1
47 60 1
47 61 1
47 71 1
47 81 1
47 101 1
47 130 1
47 131 1
47 141 1
47 151 1
47 171 1
47 199 1
47 200 1
47 202 1
47 203 1
47 204 1
47 205 1
47 212 1
47 215 1
47 216 1
47 222 1
47 225 1
47 226 1
47 237 1
47 240 1
47 241 1
48 59 1
48 61 1
48 70 1
48 80 1
48 100 1
48 129 1
48 131 1
48 140 1
48 150 1
48 170 1
48 198 1
48 200 1
48 201 1
48 203 1
48 204 1
48 206 1
48 211 1
48 214 1
48 216 1
48 221 1
48 224 1
48 226 1
48 236 1
48 239 1
48 241 1
49 59 1
49 60 1
49 69 1
49 79 1
49 99 1
49 129 1
49 130 1
49 139 1
49 149 1
49 169 1
49 198 1
49 199 1
49 201 1
49 202 1
49 205 1
49 206 1
49 210 1
49 213 1
49 216 1
49 220 1
49 223 1
49 226 1
49 235 1
49 238 1
49 241 1
50 58 1
50 61 1
50 68 1
50 78 1
50 98 1
50 128 1
50 131 1
50 138 1
50 148 1
50 168 1
50 197 1
50 200 1
50 201 1
50 202 1
50 205 1
50 206 1
50 209 1
50 214 1
50 215 1
50 219 1
50 224 1
50 225 1
50 234 1
50 239 1
50 240 1
51 58 1
51 60 1
51 67 1
51 77 1
51 97 1
51 128 1
51 130 1
51 137 1
51 147 1
51 167 1
51 197 1
51 199 1
51 201 1
51 203 1
51 204 1
51 206 1
51 208 1
51 213 1
51 215 1
51 218 1
51 223 1
51 225 1
51 233 1
51 238 1
51 240 1
52 58 1
52 59 1
52 66 1
52 76 1
52 96 1
52 128 1
52 129 1
52 136 1
52 146 1
52 166 1
52 197 1
52 198 1
52 202 1
52 203 1
52 204 1
52 205 1
52 207 1
52 213 1
52 214 1
52 217 1
52 223 1
52 224 1
52 232 1
52 238 1
52 239 1
53 57 1
53 61 1
53 65 1
53 75 1
53 95 1
53 127 1
53 131 1
53 135 1
53 145 1
53 165 1
53 197 1
53 198 1
53 199 1
53 203 1
53 205 1
53 206 1
53 209 1
53 211 1
53 212 1
53 219 1
53 221 1
53 222 1
53 234 1
53 236 1
53 237 1
54 57 1
54 60 1
54 64 1
54 74 1
54 94 1
54 127 1
54 130 1
54 134 1
54 144 1
54 164 1
54 197 1
54 198 1
54 200 1
54 202 1
54 204 1
54 206 1
54 208 1
54 210 1
54 212 1
54 218 1
54 220 1
54 222 1
54 233 1
54 235 1
54 237 1
55 57 1
55 59 1
55 63 1
55 73 1
55 93 1
55 127 1
55 129 1
55 133 1
55 143 1
55 163 1
55 197 1
55 199 1
55 200 1
55 201 1
55 204 1
55 205 1
55 207 1
55 210 1
55 211 1
55 217 1
55 220 1
55 221 1
55 232 1
55 235 1
55 236 1
56 57 1
56 58 1
56 62 1
56 72 1
56 92 1
56 127 1
56 128 1
56 132 1
56 142 1
56 162 1
56 198 1
56 199 1
56 200 1
56 201 1
56 202 1
56 203 1
56 207 1
56 208 1
56 209 1
56 217 1
56 218 1
56 219 1
56 232 1
56 233 1
56 234 1
57 126 1
57 158 1
57 159 1
57 160 1
57 161 1
57 178 1
57 179 1
57 180 1
57 181 1
57 188 1
57 189 1
57 190 1
57 191 1
57 192 1
57 193 1
57 194 1
57 195 1
57 231 1
57 246 1
57 251 1
57 252 1
58 125 1
58 155 1
58 156 1
58 157 1
58 161 1
58 175 1
58 176 1
58 177 1
58 181 1
58 185 1
58 186 1
58 187 1
58 191 1
58 192 1
58 193 1
58 194 1
58 196 1
58 230 1
58 245 1
58 250 1
58 252 1
59 124 1
59 153 1
59 154 1
59 157 1
59 160 1
59 173 1
59 174 1
59 177 1
59 180 1
59 183 1
59 184 1
59 187 1
59 190 1
59 192 1
59 193 1
59 195 1
59 196 1
59 229 1
59 244 1
59 249 1
59 252 1
60 123 1
60 152 1
60 154 1
60 156 1
60 159 1
60 172 1
60 174 1
60 176 1
60 179 1
60 182 1
60 184 1
60 186 1
60 189 1
60 192 1
60 194 1
60 195 1
60 196 1
60 228 1
60 243 1
60 248 1
60 252 1
61 122 1
61 152 1
