#This is a Karloff instance J(m,m/2,b) with m=10 and b=2
#Optimal Cut Value: 7560.0
#Expected Cut Value: 7107.587132297084
#Ratio of Expected Cut Value to Optimal Cut Value: 0.940157028081625
# [1] Howard Karloff,   “How   good   is   the   Goemans–Williamson MAX-CUT algorithm?” SIAM Journalon Computing 29, 336–350 (1999).
252 12600
1 47 1
1 48 1
1 49 1
1 50 1
1 51 1
1 52 1
1 53 1
1 54 1
1 55 1
1 56 1
1 82 1
1 83 1
1 84 1
1 85 1
1 86 1
1 87 1
1 88 1
1 89 1
1 90 1
1 91 1
1 102 1
1 103 1
1 104 1
1 105 1
1 106 1
1 107 1
1 108 1
1 109 1
1 110 1
1 111 1
1 112 1
1 113 1
1 114 1
1 115 1
1 116 1
1 117 1
1 118 1
1 119 1
1 120 1
1 121 1
1 152 1
1 153 1
1 154 1
1 155 1
1 156 1
1 157 1
1 158 1
1 159 1
1 160 1
1 161 1
1 172 1
1 173 1
1 174 1
1 175 1
1 176 1
1 177 1
1 178 1
1 179 1
1 180 1
1 181 1
1 182 1
1 183 1
1 184 1
1 185 1
1 186 1
1 187 1
1 188 1
1 189 1
1 190 1
1 191 1
1 207 1
1 208 1
1 209 1
1 210 1
1 211 1
1 212 1
1 213 1
1 214 1
1 215 1
1 216 1
1 217 1
1 218 1
1 219 1
1 220 1
1 221 1
1 222 1
1 223 1
1 224 1
1 225 1
1 226 1
1 232 1
1 233 1
1 234 1
1 235 1
1 236 1
1 237 1
1 238 1
1 239 1
1 240 1
1 241 1
2 41 1
2 42 1
2 43 1
2 44 1
2 45 1
2 46 1
2 53 1
2 54 1
2 55 1
2 56 1
2 76 1
2 77 1
2 78 1
2 79 1
2 80 1
2 81 1
2 88 1
2 89 1
2 90 1
2 91 1
2 96 1
2 97 1
2 98 1
2 99 1
2 100 1
2 101 1
2 108 1
2 109 1
2 110 1
2 111 1
2 112 1
2 113 1
2 114 1
2 115 1
2 116 1
2 117 1
2 122 1
2 123 1
2 124 1
2 125 1
2 146 1
2 147 1
2 148 1
2 149 1
2 150 1
2 151 1
2 158 1
2 159 1
2 160 1
2 161 1
2 166 1
2 167 1
2 168 1
2 169 1
2 170 1
2 171 1
2 178 1
2 179 1
2 180 1
2 181 1
2 182 1
2 183 1
2 184 1
2 185 1
2 186 1
2 187 1
2 192 1
2 193 1
2 194 1
2 195 1
2 201 1
2 202 1
2 203 1
2 204 1
2 205 1
2 206 1
2 213 1
2 214 1
2 215 1
2 216 1
2 217 1
2 218 1
2 219 1
2 220 1
2 221 1
2 222 1
2 227 1
2 228 1
2 229 1
2 230 1
2 232 1
2 233 1
2 234 1
2 235 1
2 236 1
2 237 1
2 242 1
2 243 1
2 244 1
2 245 1
3 38 1
3 39 1
3 40 1
3 44 1
3 45 1
3 46 1
3 50 1
3 51 1
3 52 1
3 56 1
3 73 1
3 74 1
3 75 1
3 79 1
3 80 1
3 81 1
3 85 1
3 86 1
3 87 1
3 91 1
3 93 1
3 94 1
3 95 1
3 99 1
3 100 1
3 101 1
3 105 1
3 106 1
3 107 1
3 111 1
3 112 1
3 113 1
3 114 1
3 118 1
3 119 1
3 120 1
3 122 1
3 123 1
3 124 1
3 126 1
3 143 1
3 144 1
3 145 1
3 149 1
3 150 1
3 151 1
3 155 1
3 156 1
3 157 1
3 161 1
3 163 1
3 164 1
3 165 1
3 169 1
3 170 1
3 171 1
3 175 1
3 176 1
3 177 1
3 181 1
3 182 1
3 183 1
3 184 1
3 188 1
3 189 1
3 190 1
3 192 1
3 193 1
3 194 1
3 196 1
3 198 1
3 199 1
3 200 1
3 204 1
3 205 1
3 206 1
3 210 1
3 211 1
3 212 1
3 216 1
3 217 1
3 218 1
3 219 1
3 223 1
3 224 1
3 225 1
3 227 1
3 228 1
3 229 1
3 231 1
3 232 1
3 233 1
3 234 1
3 238 1
3 239 1
3 240 1
3 242 1
3 243 1
3 244 1
3 246 1
4 37 1
4 39 1
4 40 1
4 42 1
4 43 1
4 46 1
4 48 1
4 49 1
4 52 1
4 55 1
4 72 1
4 74 1
4 75 1
4 77 1
4 78 1
4 81 1
4 83 1
4 84 1
4 87 1
4 90 1
4 92 1
4 94 1
4 95 1
4 97 1
4 98 1
4 101 1
4 103 1
4 104 1
4 107 1
4 110 1
4 112 1
4 115 1
4 116 1
4 118 1
4 119 1
4 121 1
4 122 1
4 123 1
4 125 1
4 126 1
4 142 1
4 144 1
4 145 1
4 147 1
4 148 1
4 151 1
4 153 1
4 154 1
4 157 1
4 160 1
4 162 1
4 164 1
4 165 1
4 167 1
4 168 1
4 171 1
4 173 1
4 174 1
4 177 1
4 180 1
4 182 1
4 185 1
4 186 1
4 188 1
4 189 1
4 191 1
4 192 1
4 193 1
4 195 1
4 196 1
4 197 1
4 199 1
4 200 1
4 202 1
4 203 1
4 206 1
4 208 1
4 209 1
4 212 1
4 215 1
4 217 1
4 220 1
4 221 1
4 223 1
4 224 1
4 226 1
4 227 1
4 228 1
4 230 1
4 231 1
4 232 1
4 235 1
4 236 1
4 238 1
4 239 1
4 241 1
4 242 1
4 243 1
4 245 1
4 246 1
5 37 1
5 38 1
5 40 1
5 41 1
5 43 1
5 45 1
5 47 1
5 49 1
5 51 1
5 54 1
5 72 1
5 73 1
5 75 1
5 76 1
5 78 1
5 80 1
5 82 1
5 84 1
5 86 1
5 89 1
5 92 1
5 93 1
5 95 1
5 96 1
5 98 1
5 100 1
5 102 1
5 104 1
5 106 1
5 109 1
5 113 1
5 115 1
5 117 1
5 118 1
5 120 1
5 121 1
5 122 1
5 124 1
5 125 1
5 126 1
5 142 1
5 143 1
5 145 1
5 146 1
5 148 1
5 150 1
5 152 1
5 154 1
5 156 1
5 159 1
5 162 1
5 163 1
5 165 1
5 166 1
5 168 1
5 170 1
5 172 1
5 174 1
5 176 1
5 179 1
5 183 1
5 185 1
5 187 1
5 188 1
5 190 1
5 191 1
5 192 1
5 194 1
5 195 1
5 196 1
5 197 1
5 198 1
5 200 1
5 201 1
5 203 1
5 205 1
5 207 1
5 209 1
5 211 1
5 214 1
5 218 1
5 220 1
5 222 1
5 223 1
5 225 1
5 226 1
5 227 1
5 229 1
5 230 1
5 231 1
5 233 1
5 235 1
5 237 1
5 238 1
5 240 1
5 241 1
5 242 1
5 244 1
5 245 1
5 246 1
6 37 1
6 38 1
6 39 1
6 41 1
6 42 1
6 44 1
6 47 1
6 48 1
6 50 1
6 53 1
6 72 1
6 73 1
6 74 1
6 76 1
6 77 1
6 79 1
6 82 1
6 83 1
6 85 1
6 88 1
6 92 1
6 93 1
6 94 1
6 96 1
6 97 1
6 99 1
6 102 1
6 103 1
6 105 1
6 108 1
6 114 1
6 116 1
6 117 1
6 119 1
6 120 1
6 121 1
6 123 1
6 124 1
6 125 1
6 126 1
6 142 1
6 143 1
6 144 1
6 146 1
6 147 1
6 149 1
6 152 1
6 153 1
6 155 1
6 158 1
6 162 1
6 163 1
6 164 1
6 166 1
6 167 1
6 169 1
6 172 1
6 173 1
6 175 1
6 178 1
6 184 1
6 186 1
6 187 1
6 189 1
6 190 1
6 191 1
6 193 1
6 194 1
6 195 1
6 196 1
6 197 1
6 198 1
6 199 1
6 201 1
6 202 1
6 204 1
6 207 1
6 208 1
6 210 1
6 213 1
6 219 1
6 221 1
6 222 1
6 224 1
6 225 1
6 226 1
6 228 1
6 229 1
6 230 1
6 231 1
6 234 1
6 236 1
6 237 1
6 239 1
6 240 1
6 241 1
6 243 1
6 244 1
6 245 1
6 246 1
7 31 1
