#This is a Karloff instance J(m,m/2,b) with m=8 and b=1
#Optimal Cut Value: 420.0
#Expected Cut Value: 373.33333333333337
#Ratio of Expected Cut Value to Optimal Cut Value: 0.8888888888888888
# [1] Howard Karloff,   “How   good   is   the   Goemans–Williamson MAX-CUT algorithm?” SIAM Journalon Computing 29, 336–350 (1999).
70 560
1 32 1
1 33 1
1 34 1
1 35 1
1 52 1
1 53 1
1 54 1
1 55 1
1 62 1
1 63 1
1 64 1
1 65 1
1 66 1
1 67 1
1 68 1
1 69 1
2 29 1
2 30 1
2 31 1
2 35 1
2 49 1
2 50 1
2 51 1
2 55 1
2 59 1
2 60 1
2 61 1
2 65 1
2 66 1
2 67 1
2 68 1
2 70 1
3 27 1
3 28 1
3 31 1
3 34 1
3 47 1
3 48 1
3 51 1
3 54 1
3 57 1
3 58 1
3 61 1
3 64 1
3 66 1
3 67 1
3 69 1
3 70 1
4 26 1
4 28 1
4 30 1
4 33 1
4 46 1
4 48 1
4 50 1
4 53 1
4 56 1
4 58 1
4 60 1
4 63 1
4 66 1
4 68 1
4 69 1
4 70 1
5 26 1
5 27 1
5 29 1
5 32 1
5 46 1
5 47 1
5 49 1
5 52 1
5 56 1
5 57 1
5 59 1
5 62 1
5 67 1
5 68 1
5 69 1
5 70 1
6 23 1
6 24 1
6 25 1
6 35 1
6 43 1
6 44 1
6 45 1
6 55 1
6 59 1
6 60 1
6 61 1
6 62 1
6 63 1
6 64 1
6 69 1
6 70 1
7 21 1
7 22 1
7 25 1
7 34 1
7 41 1
7 42 1
7 45 1
7 54 1
7 57 1
7 58 1
7 61 1
7 62 1
7 63 1
7 65 1
7 68 1
7 70 1
8 20 1
8 22 1
8 24 1
8 33 1
8 40 1
8 42 1
8 44 1
8 53 1
8 56 1
8 58 1
8 60 1
8 62 1
8 64 1
8 65 1
8 67 1
8 70 1
9 20 1
9 21 1
9 23 1
9 32 1
9 40 1
9 41 1
9 43 1
9 52 1
9 56 1
9 57 1
9 59 1
9 63 1
9 64 1
9 65 1
9 66 1
9 70 1
10 18 1
10 19 1
10 25 1
10 31 1
10 38 1
10 39 1
10 45 1
10 51 1
10 57 1
10 58 1
10 59 1
10 60 1
10 64 1
10 65 1
10 68 1
10 69 1
11 17 1
11 19 1
11 24 1
11 30 1
11 37 1
11 39 1
11 44 1
11 50 1
11 56 1
11 58 1
11 59 1
11 61 1
11 63 1
11 65 1
11 67 1
11 69 1
12 17 1
12 18 1
12 23 1
12 29 1
12 37 1
12 38 1
12 43 1
12 49 1
12 56 1
12 57 1
12 60 1
12 61 1
12 62 1
12 65 1
12 66 1
12 69 1
13 16 1
13 19 1
13 22 1
13 28 1
13 36 1
13 39 1
13 42 1
13 48 1
13 56 1
13 57 1
13 60 1
13 61 1
13 63 1
13 64 1
13 67 1
13 68 1
14 16 1
14 18 1
14 21 1
14 27 1
14 36 1
14 38 1
14 41 1
14 47 1
14 56 1
14 58 1
14 59 1
14 61 1
14 62 1
14 64 1
14 66 1
14 68 1
15 16 1
15 17 1
15 20 1
15 26 1
15 36 1
15 37 1
15 40 1
15 46 1
15 57 1
15 58 1
15 59 1
15 60 1
15 62 1
15 63 1
15 66 1
15 67 1
16 35 1
16 43 1
16 44 1
16 45 1
16 49 1
16 50 1
16 51 1
16 52 1
16 53 1
16 54 1
16 65 1
16 69 1
16 70 1
17 34 1
17 41 1
17 42 1
17 45 1
17 47 1
17 48 1
17 51 1
17 52 1
17 53 1
17 55 1
17 64 1
17 68 1
17 70 1
18 33 1
18 40 1
18 42 1
18 44 1
18 46 1
18 48 1
18 50 1
18 52 1
18 54 1
18 55 1
18 63 1
18 67 1
18 70 1
19 32 1
19 40 1
19 41 1
19 43 1
19 46 1
19 47 1
19 49 1
19 53 1
19 54 1
19 55 1
19 62 1
19 66 1
19 70 1
20 31 1
20 38 1
20 39 1
20 45 1
20 47 1
20 48 1
20 49 1
20 50 1
20 54 1
20 55 1
20 61 1
20 68 1
20 69 1
21 30 1
21 37 1
21 39 1
21 44 1
21 46 1
21 48 1
21 49 1
21 51 1
21 53 1
21 55 1
21 60 1
21 67 1
21 69 1
22 29 1
22 37 1
22 38 1
22 43 1
22 46 1
22 47 1
22 50 1
22 51 1
22 52 1
22 55 1
22 59 1
22 66 1
22 69 1
23 28 1
23 36 1
23 39 1
23 42 1
23 46 1
23 47 1
23 50 1
23 51 1
23 53 1
23 54 1
23 58 1
23 67 1
23 68 1
24 27 1
24 36 1
24 38 1
24 41 1
24 46 1
24 48 1
24 49 1
24 51 1
24 52 1
24 54 1
24 57 1
24 66 1
24 68 1
25 26 1
25 36 1
25 37 1
25 40 1
25 47 1
25 48 1
25 49 1
25 50 1
25 52 1
25 53 1
25 56 1
25 66 1
25 67 1
26 38 1
26 39 1
26 41 1
26 42 1
26 43 1
26 44 1
26 51 1
26 54 1
26 55 1
26 61 1
26 64 1
26 65 1
27 37 1
27 39 1
27 40 1
27 42 1
27 43 1
27 45 1
27 50 1
27 53 1
27 55 1
27 60 1
27 63 1
27 65 1
28 37 1
28 38 1
28 40 1
28 41 1
28 44 1
28 45 1
28 49 1
28 52 1
28 55 1
28 59 1
28 62 1
28 65 1
29 36 1
29 39 1
29 40 1
29 41 1
29 44 1
29 45 1
29 48 1
29 53 1
29 54 1
29 58 1
29 63 1
29 64 1
30 36 1
30 38 1
30 40 1
30 42 1
30 43 1
30 45 1
30 47 1
30 52 1
30 54 1
30 57 1
30 62 1
30 64 1
31 36 1
31 37 1
31 41 1
31 42 1
31 43 1
31 44 1
31 46 1
31 52 1
31 53 1
31 56 1
31 62 1
31 63 1
32 36 1
32 37 1
32 38 1
32 42 1
32 44 1
32 45 1
32 48 1
32 50 1
32 51 1
32 58 1
32 60 1
32 61 1
33 36 1
33 37 1
33 39 1
33 41 1
33 43 1
33 45 1
33 47 1
33 49 1
33 51 1
33 57 1
33 59 1
33 61 1
34 36 1
34 38 1
34 39 1
34 40 1
34 43 1
34 44 1
34 46 1
34 49 1
34 50 1
34 56 1
34 59 1
34 60 1
35 37 1
35 38 1
35 39 1
35 40 1
35 41 1
35 42 1
35 46 1
35 47 1
35 48 1
35 56 1
35 57 1
35 58 1
36 55 1
36 65 1
36 69 1
36 70 1
37 54 1
37 64 1
37 68 1
37 70 1
38 53 1
38 63 1
38 67 1
38 70 1
39 52 1
39 62 1
39 66 1
39 70 1
40 51 1
40 61 1
40 68 1
40 69 1
41 50 1
41 60 1
41 67 1
41 69 1
42 49 1
42 59 1
42 66 1
42 69 1
43 48 1
43 58 1
43 67 1
43 68 1
44 47 1
44 57 1
44 66 1
44 68 1
45 46 1
45 56 1
45 66 1
45 67 1
46 61 1
46 64 1
46 65 1
47 60 1
47 63 1
47 65 1
48 59 1
48 62 1
48 65 1
49 58 1
49 63 1
49 64 1
50 57 1
50 62 1
50 64 1
51 56 1
51 62 1
51 63 1
52 58 1
52 60 1
52 61 1
53 57 1
53 59 1
53 61 1
54 56 1
54 59 1
54 60 1
55 56 1
55 57 1
55 58 1
