# NAME: ising2.5-200_7777
# COMMENT: biqmac_all/mac/ising data set
# These are instances in the MQLIB instance library [2] where no heuristic was able to achieve 99.9% of the optimal solution within 5% of the alloted runtime. Most of these instances have a combination of positive and negative weighted-edges with weights with very large magnitude can appear but with vanishingly small frequency.
# [2] Iain Dunning, Swati Gupta, and John Silberholz. 2018. What works best when? A systematic evaluation of heuristics for Max-Cut and QUBO. INFORMS Journal on Computing 30, 3 (2018), 608–624.
200 19900
1 2 23201
1 3 -7165
1 4 -3875
1 5 951
1 6 -1437
1 7 -403
1 8 -555
1 9 -351
1 10 244
1 11 32
1 12 119
1 13 -113
1 14 30
1 15 7
1 16 -73
1 17 -56
1 18 27
1 19 -26
1 20 43
1 21 -39
1 22 23
1 23 31
1 24 -15
1 25 -14
1 26 -3
1 27 -12
1 28 16
1 29 -2
1 30 -10
1 31 -1
1 32 14
1 33 -3
1 34 5
1 35 -14
1 36 3
1 37 -6
1 38 -1
1 39 -18
1 40 -9
1 41 -8
1 42 -1
1 43 -2
1 44 -10
1 45 -1
1 46 -2
1 47 8
1 48 -8
1 49 -2
1 50 -3
1 51 3
1 52 -12
1 53 0
1 54 -1
1 55 -9
1 56 10
1 57 0
1 58 -2
1 59 3
1 60 8
1 61 6
1 62 4
1 63 5
1 64 -2
1 65 -2
1 66 2
1 67 -1
1 68 -3
1 69 -3
1 70 -1
1 71 3
1 72 2
1 73 2
1 74 0
1 75 1
1 76 -2
1 77 3
1 78 -1
1 79 0
1 80 -1
1 81 1
1 82 0
1 83 -2
1 84 -2
1 85 0
1 86 4
1 87 0
1 88 7
1 89 0
1 90 3
1 91 -1
1 92 1
1 93 -1
1 94 1
1 95 2
1 96 2
1 97 -2
1 98 2
1 99 0
1 100 -1
1 101 -4
1 102 2
1 103 2
1 104 0
1 105 0
1 106 0
1 107 -1
1 108 -2
1 109 2
1 110 1
1 111 3
1 112 2
1 113 1
1 114 2
1 115 -3
1 116 6
1 117 -2
1 118 0
1 119 2
1 120 -4
1 121 1
1 122 -1
1 123 8
1 124 1
1 125 -2
1 126 1
1 127 7
1 128 2
1 129 -2
1 130 0
1 131 0
1 132 1
1 133 -2
1 134 -1
1 135 -3
1 136 -1
1 137 -5
1 138 -2
1 139 -2
1 140 -3
1 141 -2
1 142 5
1 143 2
1 144 3
1 145 3
1 146 -2
1 147 -1
1 148 -2
1 149 5
1 150 -7
1 151 -9
1 152 -2
1 153 -1
1 154 -1
1 155 2
1 156 -9
1 157 3
1 158 0
1 159 -10
1 160 11
1 161 -9
1 162 -13
1 163 -4
1 164 3
1 165 -3
1 166 2
1 167 -8
