# NAME: ising2.5-200_6666
# COMMENT: biqmac_all/mac/ising data set
# These are instances in the MQLIB instance library [2] where no heuristic was able to achieve 99.9% of the optimal solution within 5% of the alloted runtime. Most of these instances have a combination of positive and negative weighted-edges with weights with very large magnitude can appear but with vanishingly small frequency.
# [2] Iain Dunning, Swati Gupta, and John Silberholz. 2018. What works best when? A systematic evaluation of heuristics for Max-Cut and QUBO. INFORMS Journal on Computing 30, 3 (2018), 608–624.
200 19900
1 2 -87040
1 3 2372
1 4 2938
1 5 2204
1 6 2316
1 7 -839
1 8 -239
1 9 -413
1 10 -59
1 11 -108
1 12 -250
1 13 -85
1 14 -200
1 15 32
1 16 -54
1 17 -78
1 18 -36
1 19 101
1 20 55
1 21 17
1 22 -32
1 23 29
1 24 -63
1 25 9
1 26 18
1 27 3
1 28 8
1 29 7
1 30 -1
1 31 -6
1 32 -21
1 33 -9
1 34 7
1 35 14
1 36 6
1 37 12
1 38 -2
1 39 -22
1 40 1
1 41 -4
1 42 2
1 43 -5
1 44 -2
1 45 0
1 46 -1
1 47 -5
1 48 -6
1 49 8
1 50 -3
1 51 -1
1 52 -4
1 53 -2
1 54 6
1 55 -1
1 56 0
1 57 0
1 58 0
1 59 5
1 60 3
1 61 2
1 62 5
1 63 0
1 64 5
1 65 0
1 66 4
1 67 3
1 68 0
1 69 2
1 70 0
1 71 5
1 72 -1
1 73 -3
1 74 -4
1 75 -4
1 76 0
1 77 1
1 78 -2
1 79 -4
1 80 -2
1 81 1
1 82 -1
1 83 3
1 84 -2
1 85 2
1 86 3
1 87 3
1 88 -1
1 89 -4
1 90 -1
1 91 0
1 92 2
1 93 -1
1 94 -1
1 95 1
1 96 1
1 97 -1
1 98 -2
1 99 -2
1 100 -1
1 101 1
1 102 -4
1 103 -1
1 104 3
1 105 1
1 106 -1
1 107 1
1 108 0
1 109 0
1 110 0
1 111 2
1 112 1
1 113 2
1 114 -1
1 115 -2
1 116 -1
1 117 -3
1 118 0
1 119 0
1 120 1
1 121 -2
1 122 -1
1 123 2
1 124 2
1 125 1
1 126 3
1 127 6
1 128 2
1 129 -1
1 130 0
1 131 -2
1 132 -1
1 133 -5
1 134 0
1 135 -1
1 136 1
1 137 -3
1 138 2
1 139 4
1 140 -1
1 141 -1
1 142 -2
1 143 1
1 144 -9
1 145 3
1 146 0
1 147 -1
1 148 6
1 149 0
1 150 -2
1 151 1
1 152 -3
1 153 1
1 154 2
1 155 7
1 156 -13
1 157 1
1 158 5
1 159 5
1 160 10
1 161 4
1 162 1
1 163 7
1 164 5
1 165 5
1 166 -3
1 167 3
1 168 13
1 169 9
1 170 8
1 171 -8
1 172 -26
1 173 7
1 174 25
1 175 -1
1 176 -22
1 177 11
1 178 -16
1 179 -56
1 180 52
1 181 -6
1 182 31
1 183 59
1 184 104
1 185 -30
1 186 -29
1 187 14
1 188 -54
1 189 -69
1 190 -212
1 191 209
1 192 292
1 193 -579
1 194 137
1 195 -116
1 196 -2400
1 197 355
1 198 1948
1 199 -1790
1 200 -38775
2 3 -78857
2 4 -8913
2 5 -1426
2 6 -2011
2 7 -769
2 8 -74
2 9 841
2 10 320
2 11 172
2 12 92
2 13 -136
2 14 -196
2 15 200
2 16 -57
2 17 107
2 18 31
2 19 30
2 20 -114
2 21 45
2 22 -3
2 23 -37
2 24 -72
2 25 -31
2 26 68
2 27 1
2 28 29
2 29 40
2 30 -5
2 31 31
2 32 3
2 33 12
2 34 -1
2 35 -2
2 36 3
2 37 -13
2 38 -7
2 39 -23
2 40 -3
2 41 -4
2 42 1
2 43 6
2 44 8
2 45 -6
2 46 11
2 47 4
2 48 4
2 49 -5
2 50 -1
2 51 -1
2 52 6
2 53 4
2 54 2
2 55 3
2 56 0
2 57 2
2 58 2
2 59 7
2 60 5
2 61 7
2 62 2
2 63 6
2 64 0
2 65 3
2 66 1
2 67 -3
2 68 -1
2 69 -1
2 70 8
2 71 4
2 72 3
2 73 -1
2 74 1
2 75 1
2 76 0
2 77 0
2 78 0
2 79 -3
2 80 3
2 81 2
2 82 1
2 83 2
2 84 0
2 85 -1
2 86 2
2 87 -1
2 88 -3
2 89 0
2 90 -2
2 91 1
2 92 1
2 93 -1
2 94 1
2 95 5
2 96 -1
2 97 -1
2 98 -2
2 99 0
2 100 2
2 101 -5
2 102 -1
2 103 3
2 104 3
2 105 -1
2 106 5
2 107 0
2 108 -2
2 109 0
2 110 0
2 111 0
2 112 -1
2 113 -5
2 114 -2
2 115 3
2 116 0
2 117 2
2 118 -4
2 119 5
2 120 -1
2 121 0
2 122 -1
2 123 -2
2 124 1
2 125 0
2 126 -3
2 127 -3
2 128 5
2 129 2
2 130 -5
2 131 4
2 132 3
2 133 4
2 134 1
2 135 0
2 136 4
2 137 -2
2 138 -3
2 139 2
2 140 -5
2 141 5
2 142 -2
2 143 2
2 144 -2
2 145 10
2 146 3
2 147 -3
2 148 -6
2 149 -1
2 150 0
2 151 5
2 152 10
2 153 -1
2 154 8
2 155 11
2 156 4
2 157 -2
2 158 2
2 159 3
2 160 -5
2 161 -15
2 162 3
2 163 -4
2 164 7
2 165 3
2 166 9
2 167 2
2 168 7
2 169 -6
2 170 -11
2 171 -2
2 172 -11
2 173 -4
2 174 15
2 175 24
2 176 12
2 177 -7
2 178 26
2 179 -29
2 180 -66
2 181 -10
2 182 -43
2 183 -34
2 184 39
2 185 -67
2 186 -99
2 187 49
2 188 -123
2 189 60
2 190 23
2 191 104
2 192 89
2 193 -236
2 194 279
2 195 237
2 196 500
2 197 -177
2 198 -2159
2 199 -2577
2 200 -998
3 4 15601
3 5 -824
3 6 -3134
3 7 2098
3 8 -2799
3 9 144
3 10 -739
3 11 36
3 12 12
3 13 3
3 14 83
3 15 252
3 16 44
3 17 141
3 18 100
3 19 147
3 20 -33
3 21 -49
3 22 -33
3 23 65
3 24 -41
3 25 0
3 26 41
3 27 28
3 28 -6
3 29 -14
3 30 8
3 31 7
3 32 -16
3 33 5
3 34 -8
3 35 24
3 36 5
3 37 -10
3 38 -2
3 39 -6
3 40 -1
3 41 17
3 42 9
3 43 1
3 44 -2
3 45 1
3 46 -4
3 47 1
3 48 -4
3 49 -7
3 50 -8
3 51 2
3 52 7
3 53 13
3 54 1
3 55 2
