# NAME: ising2.5-250_5555
# COMMENT: biqmac_all/mac/ising data set
# These are instances in the MQLIB instance library [2] where no heuristic was able to achieve 99.9% of the optimal solution within 5% of the alloted runtime. Most of these instances have a combination of positive and negative weighted-edges with weights with very large magnitude can appear but with vanishingly small frequency.
# [2] Iain Dunning, Swati Gupta, and John Silberholz. 2018. What works best when? A systematic evaluation of heuristics for Max-Cut and QUBO. INFORMS Journal on Computing 30, 3 (2018), 608–624.
250 31125
1 2 -22257
1 3 6989
1 4 -669
1 5 -106
1 6 955
1 7 661
1 8 222
1 9 310
1 10 -106
1 11 -200
1 12 -101
1 13 128
1 14 81
1 15 59
1 16 -2
1 17 -22
1 18 -26
1 19 24
1 20 39
1 21 -52
1 22 12
1 23 14
1 24 -15
1 25 -15
1 26 -14
1 27 -30
1 28 -5
1 29 12
1 30 16
1 31 10
1 32 -17
1 33 6
1 34 -5
1 35 -4
1 36 8
1 37 15
1 38 -9
1 39 4
1 40 -6
1 41 -7
1 42 -11
1 43 6
1 44 -10
1 45 -15
1 46 4
1 47 -3
1 48 11
1 49 1
1 50 3
1 51 -3
1 52 0
1 53 5
1 54 -3
1 55 1
1 56 -2
1 57 0
1 58 -1
1 59 0
1 60 -4
1 61 -1
1 62 1
1 63 4
1 64 6
1 65 -8
1 66 -3
1 67 1
1 68 7
1 69 -1
1 70 0
1 71 0
1 72 1
1 73 -2
1 74 0
1 75 -1
1 76 3
1 77 0
1 78 -2
1 79 -3
1 80 2
1 81 0
1 82 2
1 83 -1
1 84 2
1 85 1
1 86 0
1 87 0
1 88 -2
1 89 2
1 90 2
1 91 0
1 92 0
1 93 -1
1 94 0
1 95 0
1 96 -3
1 97 0
1 98 -1
1 99 2
1 100 1
1 101 0
1 102 -2
1 103 0
1 104 1
1 105 -1
1 106 0
1 107 3
1 108 0
1 109 -1
1 110 -1
1 111 2
1 112 2
1 113 0
1 114 1
1 115 -3
1 116 2
1 117 2
1 118 -3
1 119 0
1 120 0
1 121 1
1 122 0
1 123 1
1 124 -1
1 125 -1
1 126 0
1 127 -3
1 128 -1
1 129 0
1 130 1
1 131 -1
1 132 2
1 133 1
1 134 -1
1 135 0
1 136 1
1 137 1
1 138 1
1 139 0
1 140 1
1 141 0
1 142 -1
1 143 -1
1 144 1
1 145 0
1 146 -1
1 147 1
1 148 1
1 149 -3
1 150 1
1 151 0
1 152 2
1 153 2
1 154 3
1 155 -1
1 156 0
1 157 1
1 158 1
1 159 -1
1 160 2
1 161 0
1 162 -4
1 163 -1
1 164 2
1 165 2
1 166 0
1 167 2
1 168 -5
1 169 0
1 170 0
1 171 -5
1 172 1
1 173 -3
1 174 -3
1 175 -1
1 176 2
1 177 2
1 178 -1
1 179 -1
1 180 1
1 181 -1
1 182 0
1 183 0
1 184 -3
1 185 1
1 186 -3
1 187 -1
1 188 2
1 189 -6
1 190 3
1 191 -2
1 192 -1
1 193 -1
1 194 -2
1 195 -1
1 196 -2
1 197 -3
1 198 -4
1 199 1
1 200 -6
1 201 -8
1 202 -1
1 203 -1
1 204 -8
1 205 -7
1 206 0
1 207 3
1 208 7
1 209 -4
1 210 11
1 211 1
1 212 8
1 213 -4
1 214 7
1 215 13
1 216 -3
1 217 -8
1 218 4
1 219 12
1 220 -4
1 221 9
1 222 -13
1 223 -6
1 224 2
1 225 14
1 226 12
1 227 34
1 228 -9
1 229 11
1 230 -22
1 231 -6
1 232 43
1 233 18
1 234 -29
1 235 18
1 236 111
1 237 114
1 238 35
1 239 71
1 240 12
1 241 174
1 242 359
1 243 -409
1 244 -25
1 245 -1529
1 246 -41
1 247 -2654
1 248 -3778
1 249 -6780
1 250 33920
2 3 -41353
2 4 33682
2 5 -5533
2 6 -3086
2 7 169
2 8 -611
2 9 426
2 10 -11
2 11 -458
2 12 529
2 13 156
2 14 6
2 15 44
2 16 -68
2 17 19
2 18 -1
2 19 47
2 20 -29
2 21 37
2 22 6
2 23 -6
2 24 22
2 25 32
2 26 35
2 27 -29
2 28 26
2 29 1
2 30 20
2 31 28
2 32 -19
2 33 10
2 34 -19
2 35 14
2 36 21
2 37 5
2 38 -9
2 39 -13
2 40 7
2 41 -6
2 42 3
2 43 13
2 44 -1
2 45 1
2 46 4
2 47 9
2 48 -2
2 49 0
2 50 -2
2 51 9
2 52 0
2 53 -4
2 54 -6
2 55 9
2 56 2
2 57 -1
2 58 -3
2 59 -1
2 60 -2
2 61 -1
2 62 1
2 63 -6
2 64 2
2 65 0
2 66 2
2 67 0
2 68 -4
2 69 0
2 70 0
2 71 -1
2 72 0
2 73 -1
2 74 0
2 75 -1
2 76 1
2 77 -3
2 78 1
2 79 1
2 80 -3
2 81 -3
2 82 1
2 83 -2
2 84 3
2 85 1
2 86 2
2 87 -3
2 88 0
2 89 0
2 90 -1
2 91 -3
2 92 -1
2 93 2
2 94 2
2 95 -2
2 96 -1
2 97 0
2 98 0
2 99 2
2 100 1
2 101 0
2 102 -1
2 103 1
2 104 0
2 105 2
2 106 0
2 107 0
2 108 1
2 109 1
2 110 1
2 111 -1
2 112 -1
2 113 -1
2 114 3
2 115 0
2 116 0
2 117 -2
2 118 0
2 119 2
2 120 0
