64 576
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
1 14 1
1 15 1
1 16 1
1 17 1
1 18 1
1 19 1
2 1 1
2 3 1
2 4 1
2 20 1
2 21 1
2 22 1
2 23 1
2 24 1
2 25 1
2 26 1
2 27 1
2 28 1
2 29 1
2 30 1
2 31 1
2 32 1
2 33 1
2 34 1
3 1 1
3 2 1
3 4 1
3 35 1
3 36 1
3 37 1
3 38 1
3 39 1
3 40 1
3 41 1
3 42 1
3 43 1
3 44 1
3 45 1
3 46 1
3 47 1
3 48 1
3 49 1
4 1 1
4 2 1
4 3 1
4 50 1
4 51 1
4 52 1
4 53 1
4 54 1
4 55 1
4 56 1
4 57 1
4 58 1
4 59 1
4 60 1
4 61 1
4 62 1
4 63 1
4 64 1
5 1 1
5 6 1
5 7 1
5 20 1
5 21 1
5 22 1
5 23 1
5 24 1
5 35 1
5 36 1
5 37 1
5 38 1
5 39 1
5 50 1
5 51 1
5 52 1
5 53 1
5 54 1
6 1 1
6 5 1
6 7 1
6 25 1
6 26 1
6 27 1
6 28 1
6 29 1
6 40 1
6 41 1
6 42 1
6 43 1
6 44 1
6 55 1
6 56 1
6 57 1
6 58 1
6 59 1
7 1 1
7 5 1
7 6 1
7 30 1
7 31 1
7 32 1
7 33 1
7 34 1
7 45 1
7 46 1
7 47 1
7 48 1
7 49 1
7 60 1
7 61 1
7 62 1
7 63 1
7 64 1
8 1 1
8 9 1
8 10 1
8 20 1
8 21 1
8 22 1
8 25 1
8 26 1
8 35 1
8 36 1
8 40 1
8 45 1
8 46 1
8 55 1
8 56 1
8 60 1
8 61 1
8 62 1
9 1 1
9 8 1
9 10 1
9 23 1
9 27 1
9 28 1
9 30 1
9 31 1
9 37 1
9 41 1
9 42 1
9 47 1
9 48 1
9 50 1
9 51 1
9 52 1
9 57 1
9 63 1
10 1 1
10 8 1
10 9 1
10 24 1
10 29 1
10 32 1
10 33 1
10 34 1
10 38 1
10 39 1
10 43 1
10 44 1
10 49 1
10 53 1
10 54 1
10 58 1
10 59 1
10 64 1
11 1 1
11 12 1
11 13 1
11 20 1
11 21 1
11 22 1
11 27 1
11 29 1
11 38 1
11 41 1
11 42 1
11 45 1
11 47 1
11 53 1
11 58 1
11 60 1
11 63 1
11 64 1
12 1 1
12 11 1
12 13 1
12 23 1
12 25 1
12 28 1
12 30 1
12 32 1
12 35 1
12 37 1
12 43 1
12 44 1
12 49 1
12 50 1
12 54 1
12 55 1
12 61 1
12 62 1
13 1 1
13 11 1
13 12 1
13 24 1
13 26 1
13 31 1
13 33 1
13 34 1
13 36 1
13 39 1
13 40 1
13 46 1
13 48 1
13 51 1
13 52 1
13 56 1
13 57 1
13 59 1
14 1 1
14 15 1
14 16 1
14 20 1
14 23 1
14 24 1
14 28 1
14 30 1
14 38 1
14 39 1
14 43 1
14 45 1
14 47 1
14 56 1
14 57 1
14 59 1
14 60 1
14 61 1
15 1 1
15 14 1
15 16 1
15 21 1
15 25 1
15 26 1
15 31 1
15 33 1
15 35 1
15 37 1
15 41 1
15 48 1
15 49 1
15 51 1
15 53 1
15 55 1
15 58 1
15 64 1
16 1 1
16 14 1
16 15 1
16 22 1
16 27 1
16 29 1
16 32 1
16 34 1
16 36 1
16 40 1
16 42 1
16 44 1
16 46 1
16 50 1
16 52 1
16 54 1
16 62 1
16 63 1
17 1 1
17 18 1
17 19 1
17 20 1
17 23 1
17 24 1
17 29 1
17 34 1
17 37 1
17 41 1
17 45 1
17 46 1
17 48 1
17 50 1
17 55 1
17 58 1
17 59 1
17 62 1
18 1 1
18 17 1
18 19 1
18 21 1
18 26 1
18 30 1
18 31 1
18 32 1
18 38 1
18 40 1
18 42 1
18 44 1
18 47 1
18 51 1
18 53 1
18 54 1
18 56 1
18 61 1
19 1 1
19 17 1
19 18 1
19 22 1
19 25 1
19 27 1
19 28 1
19 33 1
19 35 1
19 36 1
19 39 1
19 43 1
19 49 1
19 52 1
19 57 1
19 60 1
19 63 1
19 64 1
20 2 1
20 5 1
20 8 1
20 11 1
20 14 1
20 17 1
20 31 1
20 32 1
20 40 1
20 42 1
20 43 1
20 48 1
20 49 1
20 52 1
20 54 1
20 55 1
20 57 1
20 64 1
21 2 1
21 5 1
21 8 1
21 11 1
21 15 1
21 18 1
21 28 1
21 34 1
21 39 1
21 41 1
21 44 1
21 46 1
21 49 1
21 50 1
21 57 1
21 59 1
21 61 1
21 63 1
22 2 1
22 5 1
22 8 1
22 11 1
22 16 1
22 19 1
22 30 1
22 33 1
22 37 1
22 43 1
22 44 1
22 47 1
22 48 1
22 51 1
22 56 1
22 58 1
22 59 1
22 62 1
23 2 1
23 5 1
23 9 1
23 12 1
23 14 1
23 17 1
23 26 1
23 33 1
23 36 1
23 42 1
23 44 1
23 46 1
23 49 1
23 53 1
23 56 1
23 58 1
23 60 1
23 63 1
24 2 1
24 5 1
24 10 1
24 13 1
24 14 1
24 17 1
24 25 1
24 27 1
24 35 1
24 40 1
24 41 1
24 44 1
24 47 1
24 51 1
24 61 1
24 62 1
24 63 1
24 64 1
25 2 1
25 6 1
25 8 1
25 12 1
25 15 1
25 19 1
25 24 1
25 32 1
25 38 1
25 42 1
25 46 1
25 47 1
25 48 1
25 50 1
25 52 1
25 53 1
25 59 1
25 60 1
26 2 1
26 6 1
26 8 1
26 13 1
26 15 1
26 18 1
26 23 1
26 29 1
26 37 1
26 39 1
26 43 1
26 45 1
26 47 1
26 52 1
26 54 1
26 62 1
26 63 1
26 64 1
27 2 1
27 6 1
27 9 1
27 11 1
27 16 1
27 19 1
27 24 1
27 31 1
27 37 1
27 39 1
27 45 1
27 46 1
27 49 1
27 53 1
27 54 1
27 55 1
27 56 1
27 61 1
28 2 1
28 6 1
28 9 1
28 12 1
28 14 1
28 19 1
28 21 1
28 34 1
28 36 1
28 38 1
28 40 1
28 45 1
28 48 1
28 51 1
28 54 1
28 58 1
28 62 1
28 64 1
29 2 1
29 6 1
29 10 1
29 11 1
29 16 1
29 17 1
29 26 1
29 30 1
29 35 1
29 36 1
29 38 1
29 48 1
29 49 1
29 50 1
29 51 1
29 57 1
29 60 1
29 61 1
30 2 1
30 7 1
30 9 1
30 12 1
30 14 1
30 18 1
30 22 1
30 29 1
30 35 1
30 39 1
30 40 1
30 41 1
30 46 1
30 52 1
30 53 1
30 55 1
30 59 1
30 64 1
31 2 1
31 7 1
31 9 1
31 13 1
31 15 1
31 18 1
31 20 1
31 27 1
31 35 1
31 36 1
31 38 1
31 43 1
31 44 1
31 50 1
31 58 1
31 59 1
31 60 1
31 62 1
32 2 1
32 7 1
32 10 1
32 12 1
32 16 1
32 18 1
32 20 1
32 25 1
32 36 1
32 37 1
32 39 1
32 41 1
32 45 1
32 51 1
32 56 1
32 57 1
32 58 1
32 63 1
33 2 1
33 7 1
33 10 1
33 13 1
33 15 1
33 19 1
33 22 1
33 23 1
33 38 1
33 40 1
33 41 1
33 42 1
33 45 1
33 50 1
33 54 1
33 55 1
33 57 1
33 61 1
34 2 1
34 7 1
34 10 1
34 13 1
34 16 1
34 17 1
34 21 1
34 28 1
34 35 1
34 37 1
34 42 1
34 43 1
34 47 1
34 52 1
34 53 1
34 55 1
34 56 1
34 60 1
35 3 1
35 5 1
35 8 1
35 12 1
35 15 1
35 19 1
35 24 1
35 29 1
35 30 1
35 31 1
35 34 1
35 42 1
35 45 1
35 54 1
35 56 1
35 57 1
35 58 1
35 63 1
36 3 1
36 5 1
36 8 1
36 13 1
36 16 1
36 19 1
36 23 1
36 28 1
36 29 1
36 31 1
36 32 1
36 41 1
36 47 1
36 53 1
36 55 1
36 59 1
36 61 1
36 64 1
37 3 1
37 5 1
37 9 1
37 12 1
37 15 1
37 17 1
37 22 1
37 26 1
37 27 1
37 32 1
37 34 1
37 38 1
37 40 1
37 57 1
37 59 1
37 60 1
37 61 1
37 64 1
38 3 1
38 5 1
38 10 1
38 11 1
38 14 1
38 18 1
38 25 1
38 28 1
38 29 1
38 31 1
38 33 1
38 37 1
38 46 1
38 52 1
38 55 1
38 56 1
38 62 1
38 63 1
39 3 1
39 5 1
39 10 1
39 13 1
39 14 1
39 19 1
39 21 1
39 26 1
39 27 1
39 30 1
39 32 1
39 42 1
39 48 1
39 50 1
39 55 1
39 58 1
39 60 1
39 62 1
40 3 1
40 6 1
40 8 1
40 13 1
40 16 1
40 18 1
40 20 1
40 24 1
40 28 1
40 30 1
40 33 1
40 37 1
40 49 1
40 50 1
40 53 1
40 58 1
40 60 1
40 63 1
41 3 1
41 6 1
41 9 1
41 11 1
41 15 1
41 17 1
41 21 1
41 24 1
41 30 1
41 32 1
41 33 1
41 36 1
41 43 1
41 52 1
41 54 1
41 56 1
41 60 1
41 62 1
42 3 1
42 6 1
42 9 1
42 11 1
42 16 1
42 18 1
42 20 1
42 23 1
42 25 1
42 33 1
42 34 1
42 35 1
42 39 1
42 51 1
42 59 1
42 61 1
42 62 1
42 64 1
43 3 1
43 6 1
43 10 1
43 12 1
43 14 1
43 19 1
43 20 1
43 22 1
43 26 1
43 31 1
43 34 1
43 41 1
43 46 1
43 50 1
43 51 1
43 53 1
43 61 1
43 63 1
44 3 1
44 6 1
44 10 1
44 12 1
44 16 1
44 18 1
44 21 1
44 22 1
44 23 1
44 24 1
44 31 1
44 45 1
44 48 1
44 52 1
44 55 1
44 57 1
44 60 1
44 64 1
45 3 1
45 7 1
45 8 1
45 11 1
45 14 1
45 17 1
45 26 1
45 27 1
45 28 1
45 32 1
45 33 1
45 35 1
45 44 1
45 50 1
45 51 1
45 52 1
45 53 1
45 59 1
46 3 1
46 7 1
46 8 1
46 13 1
46 16 1
46 17 1
46 21 1
46 23 1
46 25 1
46 27 1
46 30 1
46 38 1
46 43 1
46 51 1
46 54 1
46 57 1
46 58 1
46 64 1
47 3 1
47 7 1
47 9 1
47 11 1
47 14 1
47 18 1
47 22 1
47 24 1
47 25 1
47 26 1
47 34 1
47 36 1
47 49 1
47 50 1
47 54 1
47 55 1
47 57 1
47 58 1
48 3 1
48 7 1
48 9 1
48 13 1
48 15 1
48 17 1
48 20 1
48 22 1
48 25 1
48 28 1
48 29 1
48 39 1
48 44 1
48 53 1
48 54 1
48 56 1
48 61 1
48 63 1
49 3 1
49 7 1
49 10 1
49 12 1
49 15 1
49 19 1
49 20 1
49 21 1
49 23 1
49 27 1
49 29 1
49 40 1
49 47 1
49 51 1
49 52 1
49 56 1
49 59 1
49 62 1
50 4 1
50 5 1
50 9 1
50 12 1
50 16 1
50 17 1
50 21 1
50 25 1
50 29 1
50 31 1
50 33 1
50 39 1
50 40 1
50 43 1
50 45 1
50 47 1
50 56 1
50 64 1
51 4 1
51 5 1
51 9 1
51 13 1
51 15 1
51 18 1
51 22 1
51 24 1
51 28 1
51 29 1
51 32 1
51 42 1
51 43 1
51 45 1
51 46 1
51 49 1
51 55 1
51 60 1
52 4 1
52 5 1
52 9 1
52 13 1
52 16 1
52 19 1
52 20 1
52 25 1
52 26 1
52 30 1
52 34 1
52 38 1
52 41 1
52 44 1
52 45 1
52 49 1
52 58 1
52 61 1
53 4 1
53 5 1
53 10 1
53 11 1
53 15 1
53 18 1
53 23 1
53 25 1
53 27 1
53 30 1
53 34 1
53 36 1
53 40 1
53 43 1
53 45 1
53 48 1
53 57 1
53 62 1
54 4 1
54 5 1
54 10 1
54 12 1
54 16 1
54 18 1
54 20 1
54 26 1
54 27 1
54 28 1
54 33 1
54 35 1
54 41 1
54 46 1
54 47 1
54 48 1
54 59 1
54 60 1
55 4 1
55 6 1
55 8 1
55 12 1
55 15 1
55 17 1
55 20 1
55 27 1
55 30 1
55 33 1
55 34 1
55 36 1
55 38 1
55 39 1
55 44 1
55 47 1
55 51 1
55 63 1
56 4 1
56 6 1
56 8 1
56 13 1
56 14 1
56 18 1
56 22 1
56 23 1
56 27 1
56 32 1
56 34 1
56 35 1
56 38 1
56 41 1
56 48 1
56 49 1
56 50 1
56 64 1
57 4 1
57 6 1
57 9 1
57 13 1
57 14 1
57 19 1
57 20 1
57 21 1
57 29 1
57 32 1
57 33 1
57 35 1
57 37 1
57 44 1
57 46 1
57 47 1
57 53 1
57 62 1
58 4 1
58 6 1
58 10 1
58 11 1
58 15 1
58 17 1
58 22 1
58 23 1
58 28 1
58 31 1
58 32 1
58 35 1
58 39 1
58 40 1
58 46 1
58 47 1
58 52 1
58 61 1
59 4 1
59 6 1
59 10 1
59 13 1
59 14 1
59 17 1
59 21 1
59 22 1
59 25 1
59 30 1
59 31 1
59 36 1
59 37 1
59 42 1
59 45 1
59 49 1
59 54 1
59 63 1
60 4 1
60 7 1
60 8 1
60 11 1
60 14 1
60 19 1
60 23 1
60 25 1
60 29 1
60 31 1
60 34 1
60 37 1
60 39 1
60 40 1
60 41 1
60 44 1
60 51 1
60 54 1
61 4 1
61 7 1
61 8 1
61 12 1
61 14 1
61 18 1
61 21 1
61 24 1
61 27 1
61 29 1
61 33 1
61 36 1
61 37 1
61 42 1
61 43 1
61 48 1
61 52 1
61 58 1
62 4 1
62 7 1
62 8 1
62 12 1
62 16 1
62 17 1
62 22 1
62 24 1
62 26 1
62 28 1
62 31 1
62 38 1
62 39 1
62 41 1
62 42 1
62 49 1
62 53 1
62 57 1
63 4 1
63 7 1
63 9 1
63 11 1
63 16 1
63 19 1
63 21 1
63 23 1
63 24 1
63 26 1
63 32 1
63 35 1
63 38 1
63 40 1
63 43 1
63 48 1
63 55 1
63 59 1
64 4 1
64 7 1
64 10 1
64 11 1
64 15 1
64 19 1
64 20 1
64 24 1
64 26 1
64 28 1
64 30 1
64 36 1
64 37 1
64 42 1
64 44 1
64 46 1
64 50 1
64 56 1
