#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=12
#Edge Weights: Uniform from {-10,-9,...,9,10}\{0}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 114
15 18 -2
15 19 -2
15 16 -6
15 6 1
15 11 4
15 1 -3
15 7 1
15 13 7
15 3 1
15 17 -1
15 4 4
15 14 -7
18 11 7
18 2 -9
18 1 -2
18 13 -4
18 6 3
18 5 10
18 8 2
18 7 2
18 10 7
18 9 -4
18 12 -9
7 10 -7
7 8 -1
7 11 -1
7 3 9
7 14 -2
7 17 2
7 12 8
7 16 8
7 19 -8
7 9 -6
10 17 3
10 9 5
10 4 -7
10 1 4
10 13 -8
10 5 -10
10 3 7
10 16 7
10 11 9
10 8 5
11 1 -9
11 19 6
11 14 -3
11 2 7
11 16 -7
11 9 6
11 12 7
11 3 6
8 13 3
8 4 3
8 16 -2
8 19 -10
8 3 -2
8 12 -10
8 14 -6
8 5 8
8 17 3
13 4 -5
13 2 -5
13 9 -10
13 19 -3
13 1 1
13 17 -1
13 6 -9
13 12 6
2 12 -4
2 1 -5
2 17 3
2 6 -2
2 4 -3
2 5 -3
2 19 -5
2 14 -9
2 9 -9
1 5 7
1 12 -5
1 6 -5
1 16 5
1 17 3
1 4 -8
4 19 6
4 6 4
4 16 3
4 17 -10
4 5 10
4 9 9
3 6 -2
3 12 10
3 19 -6
3 14 -9
3 5 6
3 17 2
3 16 -3
6 9 -10
6 12 -2
6 14 -1
6 17 6
6 16 8
12 16 6
12 5 4
12 14 8
9 16 -10
9 19 7
9 14 -1
9 5 9
19 14 3
19 5 5
19 17 9
5 17 10
5 14 9
16 14 -5
