#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=9
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
16 72
4 16 4
4 2 9
4 12 1
4 1 6
4 7 2
4 10 2
4 6 8
4 13 1
4 5 1
16 11 10
16 8 3
16 1 5
16 14 2
16 6 4
16 13 9
16 3 3
16 12 10
7 10 7
7 6 2
7 2 3
7 8 4
7 3 3
7 13 8
7 5 4
7 9 4
10 9 2
10 1 8
10 3 1
10 12 1
10 15 6
10 14 5
10 13 8
2 12 4
2 3 6
2 15 9
2 6 1
2 11 4
2 5 9
2 1 9
9 14 3
9 5 3
9 6 3
9 15 6
9 12 10
9 1 9
9 13 1
14 6 10
14 13 1
14 12 4
14 11 6
14 15 7
14 8 8
5 13 10
5 11 5
5 6 2
5 15 10
5 12 6
8 13 10
8 1 1
8 11 9
8 15 7
8 3 10
8 6 2
13 15 5
6 11 5
12 1 1
12 3 6
1 11 4
1 3 4
11 3 10
11 15 10
3 15 5
