#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=14
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
17 119
7 10 6
7 2 3
7 8 10
7 11 3
7 3 8
7 17 2
7 15 4
7 4 5
7 12 5
7 5 2
7 16 9
7 9 2
7 1 9
7 6 5
10 17 1
10 9 7
10 14 5
10 12 6
10 4 8
10 1 10
10 13 5
10 6 2
10 5 1
10 3 10
10 16 6
10 11 9
10 8 10
8 13 5
8 1 9
8 4 2
8 9 7
8 6 8
8 12 2
8 15 1
8 14 7
8 2 8
8 5 3
8 17 7
8 11 1
13 4 5
13 9 1
13 5 2
13 3 3
13 14 5
13 15 7
13 1 6
13 17 4
13 6 9
13 11 7
13 12 2
13 16 4
1 11 10
1 5 5
1 2 1
1 15 3
1 12 6
1 9 7
1 3 2
1 16 6
1 4 1
1 14 9
2 12 1
2 16 4
2 17 4
2 6 7
2 11 9
2 4 2
2 15 10
2 5 7
2 3 3
2 14 7
2 9 3
11 14 8
11 15 10
11 6 2
11 4 8
11 9 1
11 17 5
11 12 1
11 3 1
4 12 7
4 6 10
4 16 8
4 3 2
4 5 9
4 15 4
4 14 2
3 6 6
3 12 3
3 9 3
3 14 3
3 5 2
3 17 9
3 16 3
6 12 3
6 5 9
6 15 8
6 14 6
6 17 5
6 16 9
12 16 9
12 17 8
12 15 4
12 9 6
5 17 1
5 16 9
5 9 10
5 14 1
5 15 4
9 16 5
9 14 8
9 17 5
9 15 6
16 15 7
16 17 3
16 14 5
14 17 4
14 15 4
17 15 7
