#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=10
#Edge Weights: Unit
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 95
15 18 1
15 19 1
15 16 1
15 11 1
15 12 1
15 2 1
15 8 1
15 13 1
15 17 1
15 9 1
18 2 1
18 1 1
18 13 1
18 3 1
18 6 1
18 7 1
18 17 1
18 9 1
18 16 1
7 10 1
7 2 1
7 8 1
7 14 1
7 17 1
7 12 1
7 5 1
7 16 1
7 19 1
10 14 1
10 19 1
10 13 1
10 6 1
10 5 1
10 3 1
10 16 1
10 11 1
10 8 1
8 13 1
8 9 1
8 3 1
8 6 1
8 12 1
8 17 1
8 11 1
13 4 1
13 9 1
13 3 1
13 14 1
13 6 1
13 12 1
2 12 1
2 1 1
2 17 1
2 4 1
2 5 1
2 3 1
2 14 1
1 11 1
1 5 1
1 19 1
1 9 1
1 16 1
1 17 1
1 4 1
1 14 1
11 5 1
11 16 1
11 9 1
11 17 1
11 12 1
11 3 1
3 6 1
3 19 1
3 14 1
3 4 1
6 9 1
6 19 1
6 5 1
6 14 1
6 16 1
12 4 1
12 5 1
12 19 1
12 9 1
9 19 1
9 4 1
19 4 1
19 5 1
5 17 1
5 4 1
17 16 1
17 14 1
16 4 1
16 14 1
4 14 1
