#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.982175465280765
#Edge Weights: Uniform from {-10,-9,...,9,10}\{0}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 165
1 2 -1
1 3 8
1 4 -10
1 6 2
1 7 -9
1 8 3
1 9 -5
1 10 7
1 11 3
1 12 -10
1 13 6
1 14 -2
1 15 3
1 16 -3
1 17 1
1 18 8
1 19 10
2 3 6
2 4 8
2 5 10
2 6 -1
2 7 -8
2 8 -1
2 9 -10
2 10 3
2 11 -5
2 12 -2
2 13 1
2 14 -2
2 15 10
2 16 9
2 17 6
2 18 -4
2 19 -4
3 4 2
3 5 4
3 6 -1
3 7 9
3 8 -2
3 9 -4
3 10 -1
3 11 -2
3 12 5
3 13 1
3 14 7
3 15 10
3 16 -10
3 17 -8
3 18 -1
3 19 -7
4 5 5
4 6 5
4 7 -5
4 8 -1
4 9 -10
4 10 3
4 11 4
4 12 4
4 13 3
4 14 5
4 15 1
4 16 9
4 17 5
4 18 -10
4 19 3
5 6 -5
5 7 4
5 8 -3
5 9 -2
5 10 -5
5 11 -7
5 12 8
5 13 1
5 14 -1
5 17 -9
5 18 -1
5 19 -2
6 7 4
6 8 -1
6 9 3
6 10 4
6 11 5
6 12 -3
6 13 -7
6 14 -9
6 15 8
6 16 -7
6 17 -6
6 18 2
6 19 -2
7 8 2
7 9 -1
7 10 -1
7 11 4
7 12 -5
7 13 -6
7 14 2
7 15 4
7 16 8
7 17 -5
7 18 5
7 19 6
8 9 8
8 10 9
8 11 10
8 12 10
8 13 -7
8 14 10
8 15 -3
8 16 -3
8 17 -5
8 18 -10
8 19 -5
9 11 8
9 12 6
9 13 2
9 14 2
9 15 10
9 16 -2
9 17 9
9 18 -8
9 19 2
10 11 3
10 12 3
10 13 8
10 14 -10
10 15 -6
10 16 -8
10 17 3
10 18 1
10 19 -9
11 12 -8
11 13 -8
11 14 1
11 15 1
11 16 -9
11 17 3
11 18 -4
11 19 6
12 13 -3
12 14 -5
12 15 -4
12 16 7
12 17 -3
12 18 10
13 14 9
13 15 -5
13 16 -9
13 17 -8
13 18 -9
13 19 2
14 15 7
14 16 -6
14 17 -8
14 18 4
14 19 5
15 16 -9
15 17 -9
15 18 5
15 19 3
16 17 9
16 18 5
16 19 -9
17 18 4
18 19 6
