#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.9679755025346126
#Edge Weights: For positive integers k, we have an edge weight of +2^k with probability 2^(-k-1) and an edge weight of -2^k with probability 2^(-k-1)
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 166
1 2 -1
1 3 -2
1 4 -4
1 5 -2
1 6 -2
1 7 -1
1 8 -2
1 9 -1
1 10 4
1 11 2
1 12 -1
1 13 1
1 14 1
1 15 64
1 17 16
1 18 16
1 19 2
2 3 2
2 4 1
2 5 1
2 6 -16
2 7 -2
2 8 -1
2 9 1
2 10 -4
2 11 2
2 12 -1
2 13 1
2 14 -1
2 15 -8
2 16 1
2 17 1
2 18 -1
2 19 1
3 4 2
3 5 2
3 6 1
3 7 2
3 8 4
3 9 2
3 10 1
3 11 8
3 12 -64
3 13 2
3 14 32
3 15 -1
3 16 -2
3 17 -1
3 18 -1
3 19 -1
4 5 -1
4 6 -4
4 7 -2
4 8 128
4 9 -16
4 10 -8
4 11 32
4 12 2
4 13 2
4 14 -8
4 15 1
4 16 -1
4 17 -4
4 18 -2
4 19 64
5 6 4
5 7 -1
5 8 -32
5 9 -4
5 10 1
5 11 8
5 12 1
5 13 4
5 14 1
5 15 -1
5 16 -4
5 18 -4
5 19 1
6 7 -2
6 8 1
6 9 -8
6 10 -4
6 11 1
6 12 1
6 13 -1
6 14 2
6 15 4
6 16 -1
6 17 1
6 18 1
6 19 -1
7 8 -8
7 9 4
7 10 2
7 11 -1
7 12 -1
7 13 4
7 14 1
7 15 2
7 16 -2
7 17 2
7 18 1
7 19 1
8 10 1
8 11 1
8 12 -2
8 13 -1
8 15 4
8 16 4
8 17 1
8 18 1
8 19 -1
9 10 -1
9 11 -2
9 12 -1
9 13 -4
9 14 -1
9 15 1
9 16 1
9 17 -4
9 18 1
9 19 512
10 11 1
10 12 4
10 13 4
10 14 -8
10 15 1
10 16 1
10 17 -8
10 18 -8
10 19 2
11 12 1
11 13 -2
11 14 1
11 15 -8
11 16 1
11 17 -64
11 18 -1
11 19 -2
12 13 -4
12 14 1
12 15 -2
12 16 -1
12 17 16
12 18 -8
12 19 2
13 14 -2
13 15 1
13 16 4
13 17 -8
13 18 -1
13 19 -2
14 15 -1
14 16 -2
14 17 1
14 18 -2
14 19 -1
15 16 1
15 17 -1
15 18 1
15 19 1
16 17 1
16 18 -1
17 18 1
17 19 -1
18 19 4
