#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=14
#Edge Weights: Uniform from {-10,-9,...,9,10}\{0}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
17 119
7 10 -1
7 2 2
7 8 9
7 11 7
7 3 -6
7 17 2
7 15 -6
7 4 -3
7 12 5
7 5 3
7 16 4
7 9 -10
7 1 2
7 6 -2
10 17 -1
10 9 6
10 14 -6
10 12 1
10 4 10
10 1 6
10 13 9
10 6 -5
10 5 4
10 3 -1
10 16 3
10 11 10
10 8 -8
8 13 -6
8 1 5
8 4 -2
8 9 9
8 6 6
8 12 9
8 15 1
8 14 3
8 2 -1
8 5 8
8 17 -9
8 11 9
13 4 -10
13 9 -1
13 5 -10
13 3 5
13 14 10
13 15 1
13 1 -1
13 17 2
13 6 -5
13 11 3
13 12 -9
13 16 7
1 11 -1
1 5 4
1 2 -10
1 15 -3
1 12 -3
1 9 -9
1 3 -6
1 16 -8
1 4 -8
1 14 -6
2 12 -8
2 16 -8
2 17 -1
2 6 2
2 11 2
2 4 6
2 15 9
2 5 9
2 3 -4
2 14 8
2 9 -3
11 14 -5
11 15 5
11 6 9
11 4 -5
11 9 1
11 17 -1
11 12 4
11 3 -6
4 12 2
4 6 -2
4 16 3
4 3 3
4 5 5
4 15 10
4 14 -8
3 6 -9
3 12 -7
3 9 4
3 14 -4
3 5 -10
3 17 -5
3 16 5
6 12 10
6 5 -7
6 15 9
6 14 -10
6 17 5
6 16 -4
12 16 -7
12 17 -6
12 15 -10
12 9 -10
5 17 -8
5 16 9
5 9 6
5 14 10
5 15 -4
9 16 6
9 14 9
9 17 -4
9 15 10
16 15 9
16 17 10
16 14 6
14 17 -10
14 15 -6
17 15 -5
