#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.7923490122804207
#Edge Weights: For positive integers k, we have an edge weight of +2^k with probability 2^(-k-1) and an edge weight of -2^k with probability 2^(-k-1)
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 136
1 2 2
1 3 -1
1 4 2
1 5 -2
1 6 -4
1 7 -1
1 8 1
1 10 1
1 11 2
1 12 1
1 13 1
1 14 8
1 18 1
1 19 16
2 3 -1
2 4 1
2 7 -2
2 8 -4
2 10 2
2 11 8
2 12 4
2 13 -1
2 14 -4
2 15 -1
2 16 1
2 17 -1
2 18 1
2 19 -1
3 4 -1
3 5 1
3 6 1
3 8 1
3 9 64
3 10 -1
3 11 1
3 12 -1
3 13 4
3 15 -2
3 16 -1
3 17 -1
4 5 -4
4 8 -1
4 9 1
4 10 4
4 11 -2
4 12 -4
4 14 2
4 15 -1
4 16 -1
4 17 2
4 19 -1
5 6 -1
5 7 -64
5 8 4
5 10 16
5 11 2
5 12 -1
5 13 2
5 14 -1
5 16 -1
5 17 -2
5 18 2
5 19 -1
6 8 4
6 10 1
6 11 -1
6 12 4
6 13 -2
6 14 1
6 15 -8
6 16 -1
6 17 -1
6 18 1
7 8 -2
7 9 -1
7 10 1
7 11 -1
7 12 1
7 14 -4
7 15 -1
7 16 -1
7 17 2
7 19 1
8 9 4
8 10 1
8 11 2
8 12 1
8 13 1
8 15 -32
8 16 -1
8 18 -1
9 10 2
9 11 -1
9 12 1
9 14 -1
9 15 -1
9 16 1
9 17 1
9 18 2
9 19 -2
10 11 -2
10 12 -4
10 13 4
10 14 1
10 15 -2
10 16 2
10 17 1
11 13 2
11 14 1
11 16 -8
11 17 -2
11 18 2
11 19 -2
12 13 -2
12 14 -1
12 15 2
12 17 1
12 18 -4
12 19 1
13 14 2
13 15 2
13 17 1
13 18 -4
13 19 -4
14 15 -1
14 16 -2
14 17 2
14 18 -2
14 19 -1
15 16 -2
15 17 2
15 18 -2
15 19 -1
16 19 -1
17 18 4
17 19 -1
