#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.8841444297734649
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
13 65
1 3 7
1 4 2
1 5 2
1 6 10
1 7 4
1 8 7
1 9 9
1 10 9
1 11 1
2 3 9
2 4 9
2 6 8
2 7 6
2 8 1
2 9 7
2 10 3
2 11 7
2 12 8
2 13 1
3 5 4
3 6 7
3 7 9
3 9 7
3 11 3
3 12 8
3 13 10
4 5 3
4 6 8
4 7 6
4 8 6
4 9 6
4 11 3
4 12 7
5 6 7
5 7 6
5 10 7
5 11 5
5 12 10
5 13 3
6 7 1
6 8 4
6 9 5
6 10 1
6 12 7
6 13 1
7 8 9
7 9 4
7 10 5
7 11 7
7 12 2
7 13 5
8 10 8
8 11 4
8 12 9
8 13 7
9 10 7
9 11 9
9 12 3
9 13 8
10 11 3
10 12 1
10 13 8
11 12 7
11 13 4
12 13 5
