#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.9377490558549999
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
17 132
1 2 5
1 3 8
1 4 6
1 5 2
1 6 3
1 7 5
1 8 4
1 9 4
1 10 1
1 12 8
1 13 10
1 14 1
1 15 5
1 16 1
1 17 6
2 3 7
2 4 6
2 5 4
2 6 8
2 7 4
2 8 3
2 9 6
2 10 10
2 11 1
2 12 6
2 13 7
2 14 2
2 15 9
2 16 10
2 17 4
3 4 3
3 5 9
3 6 8
3 7 7
3 8 9
3 9 9
3 10 9
3 11 4
3 12 6
3 13 9
3 14 10
3 16 9
3 17 8
4 5 2
4 6 3
4 7 6
4 8 6
4 9 8
4 10 4
4 11 3
4 12 5
4 13 2
4 14 9
4 15 5
4 16 3
4 17 9
5 6 5
5 7 9
5 8 7
5 9 6
5 10 5
5 11 6
5 12 1
5 13 10
5 14 2
5 15 9
5 16 8
5 17 7
6 7 10
6 8 10
6 9 2
6 10 1
6 11 6
6 12 9
6 13 7
6 14 10
6 15 5
6 16 8
6 17 3
7 9 5
7 10 1
7 11 8
7 12 8
7 13 10
7 14 3
7 15 1
7 16 8
7 17 10
8 9 10
8 10 4
8 11 6
8 12 9
8 13 7
8 14 3
8 15 2
8 16 10
8 17 4
9 10 5
9 11 9
9 12 10
9 13 6
9 14 4
9 15 10
9 16 4
9 17 2
10 11 9
10 12 10
10 13 5
10 14 8
10 15 8
10 16 6
10 17 3
11 12 9
11 13 2
11 14 9
11 15 6
11 16 10
11 17 6
12 13 5
12 14 1
12 15 1
12 16 7
12 17 4
13 14 4
13 15 7
13 16 3
14 15 4
14 16 3
14 17 7
15 16 3
15 17 9
16 17 4
