#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.9377490558549999
#Edge Weights: For positive integers k, we have an edge weight of +2^k with probability 2^(-k-1) and an edge weight of -2^k with probability 2^(-k-1)
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
17 132
1 2 -4
1 3 -4
1 4 1
1 5 1
1 6 -2
1 7 1
1 8 1
1 9 -32
1 10 1
1 12 128
1 13 -8
1 14 8
1 15 1
1 16 -2
1 17 4
2 3 -16
2 4 2
2 5 1
2 6 2
2 7 4
2 8 -2
2 9 1
2 10 8
2 11 -16
2 12 2
2 13 2
2 14 -1
2 15 -2
2 16 -1
2 17 -64
3 4 -1
3 5 1
3 6 -1
3 7 -1
3 8 1
3 9 -1
3 10 -2
3 11 -1
3 12 1
3 13 1
3 14 1
3 16 -2
3 17 1
4 5 1
4 6 -2
4 7 -1
4 8 -4
4 9 -8
4 10 1
4 11 2
4 12 -2
4 13 -4
4 14 1
4 15 1
4 16 2
4 17 -2
5 6 -2
5 7 4
5 8 -1
5 9 8
5 10 4
5 11 -8
5 12 1
5 13 2
5 14 -1
5 15 -1
5 16 2
5 17 1
6 7 -16
6 8 16
6 9 2
6 10 -4
6 11 -4
6 12 -1
6 13 4
6 14 1
6 15 1
6 16 2
6 17 1
7 9 -1
7 10 -4
7 11 -2
7 12 2
7 13 -2
7 14 -2
7 15 -2
7 16 -1
7 17 1
8 9 1
8 10 1
8 11 -1
8 12 4
8 13 -4
8 14 2
8 15 -32
8 16 2
8 17 -2
9 10 -2
9 11 -16
9 12 -1
9 13 -4
9 14 -1
9 15 1
9 16 1
9 17 -2
10 11 -2
10 12 -1
10 13 2
10 14 -2
10 15 2
10 16 -2
10 17 4
11 12 -1
11 13 -1
11 14 -8
11 15 -1
11 16 -1
11 17 4
12 13 1
12 14 -2
12 15 -1
12 16 -2
12 17 4
13 14 -2
13 15 -2
13 16 1
14 15 1
14 16 1
14 17 -2
15 16 4
15 17 -4
16 17 1
