#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.5835806427788683
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
16 81
1 2 3
1 5 10
1 6 10
1 7 2
1 9 10
1 10 1
1 12 2
1 15 7
1 16 6
2 3 4
2 4 6
2 6 8
2 7 2
2 9 3
2 10 5
2 11 6
2 12 5
2 14 5
2 15 3
2 16 10
3 4 2
3 6 2
3 9 5
3 11 3
3 12 5
3 14 6
3 16 2
4 5 6
4 6 2
4 7 5
4 8 5
4 10 7
4 11 6
4 12 9
4 13 4
4 14 9
4 15 7
5 6 9
5 7 1
5 8 2
5 9 3
5 10 2
5 11 2
5 13 5
5 15 9
5 16 8
6 8 6
6 9 8
6 10 2
6 11 5
6 12 7
6 13 5
6 14 10
6 16 9
7 8 5
7 9 4
7 10 5
7 11 8
7 12 8
7 13 10
7 16 4
8 9 4
8 10 6
8 14 5
8 16 4
9 12 5
9 13 1
10 11 10
10 12 1
10 14 10
10 15 8
10 16 7
11 13 6
11 14 6
11 16 10
12 13 9
12 14 6
12 15 5
13 15 8
13 16 2
14 16 10
