#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.8110246663736888
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 141
1 2 8
1 4 10
1 5 1
1 6 3
1 7 9
1 8 1
1 9 9
1 10 7
1 11 9
1 12 2
1 13 1
1 14 9
1 15 3
1 16 7
1 17 2
1 18 2
1 19 8
2 4 1
2 5 3
2 6 2
2 7 10
2 8 6
2 10 4
2 11 6
2 12 7
2 13 8
2 14 1
2 15 2
2 17 4
2 18 8
3 5 8
3 6 5
3 7 2
3 8 10
3 9 9
3 11 10
3 12 10
3 14 6
3 15 2
3 16 8
3 17 5
3 18 2
3 19 4
4 5 10
4 6 4
4 7 10
4 8 3
4 9 4
4 10 10
4 11 1
4 12 5
4 13 7
4 14 4
4 15 8
4 16 8
4 19 4
5 6 3
5 8 5
5 9 3
5 10 8
5 11 1
5 12 8
5 13 8
5 14 4
5 15 9
5 16 10
5 17 1
5 18 10
5 19 8
6 7 8
6 8 8
6 9 9
6 10 2
6 11 4
6 12 5
6 13 7
6 14 2
6 15 9
6 16 6
6 17 5
6 18 7
6 19 4
7 8 7
7 9 9
7 10 2
7 11 10
7 12 2
7 13 2
7 14 7
7 15 5
7 16 6
7 17 10
7 18 10
8 9 5
8 10 10
8 11 2
8 14 7
8 15 8
8 16 1
8 17 10
8 18 4
8 19 4
9 10 10
9 11 9
9 12 8
9 13 5
9 14 5
9 15 1
9 16 3
9 17 2
10 11 3
10 12 3
10 13 6
10 14 3
10 15 10
10 16 4
10 17 9
11 12 2
11 13 4
11 14 6
11 15 1
11 16 5
11 17 3
11 19 5
12 14 3
12 18 2
12 19 6
13 18 3
13 19 5
14 15 9
14 16 4
14 17 6
14 18 1
14 19 3
15 16 5
15 18 2
16 17 3
16 18 4
17 18 5
17 19 4
18 19 10
