#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.981247522800753
#Edge Weights: Uniform from {-10,-9,...,9,10}\{0}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 166
1 2 8
1 3 -10
1 4 8
1 5 -10
1 6 -1
1 7 -6
1 9 -10
1 10 -3
1 11 -7
1 12 -6
1 13 -4
1 14 5
1 15 8
1 16 6
1 17 -2
1 18 5
1 19 9
2 3 -2
2 4 4
2 5 7
2 6 3
2 7 -7
2 8 -1
2 9 -5
2 10 6
2 11 7
2 12 -9
2 13 10
2 14 4
2 15 6
2 16 -9
2 17 6
2 18 -8
2 19 -1
3 4 9
3 5 8
3 6 -7
3 7 9
3 8 -8
3 9 5
3 10 -9
3 11 8
3 12 -8
3 13 5
3 14 9
3 15 -10
3 16 2
3 17 4
3 18 -5
3 19 -7
4 5 3
4 6 3
4 7 6
4 8 -1
4 9 -4
4 11 10
4 12 -5
4 13 -4
4 14 -4
4 15 4
4 16 10
4 17 3
4 18 8
4 19 -8
5 6 -2
5 7 -7
5 8 -4
5 9 -7
5 10 -9
5 11 5
5 12 -6
5 13 6
5 14 5
5 15 8
5 16 4
5 17 9
5 18 1
5 19 3
6 7 1
6 8 1
6 9 -3
6 10 -6
6 11 -6
6 13 -6
6 14 2
6 15 1
6 16 6
6 17 4
6 18 7
6 19 -5
7 8 -2
7 9 6
7 10 -3
7 11 10
7 12 -6
7 13 1
7 14 3
7 15 9
7 16 1
7 17 -3
7 18 3
7 19 6
8 9 -2
8 10 -8
8 11 9
8 12 7
8 13 -9
8 14 1
8 15 9
8 16 -3
8 17 6
8 18 -9
8 19 -3
9 10 5
9 11 9
9 12 8
9 13 -3
9 14 2
9 15 -1
9 16 -9
9 17 -6
9 18 -1
9 19 8
10 11 4
10 12 -9
10 13 3
10 14 -5
10 15 3
10 16 -2
10 17 3
10 18 7
10 19 -5
11 12 -8
11 13 1
11 14 5
11 15 -1
11 17 -3
11 18 -7
11 19 2
12 13 8
12 14 -9
12 15 -5
12 16 -9
12 17 -5
12 18 -2
12 19 -9
13 15 -9
13 16 8
13 17 -10
13 18 -6
13 19 2
14 15 -3
14 16 4
14 17 -5
14 18 3
14 19 -10
15 16 -3
15 17 -9
15 18 7
15 19 2
16 17 -5
16 18 4
16 19 1
17 18 -6
17 19 5
18 19 9
