#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=12
#Edge Weights: For positive integers k, we have an edge weight of +2^k with probability 2^(-k-1) and an edge weight of -2^k with probability 2^(-k-1)
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
16 96
7 10 1
7 2 1
7 8 -2
7 11 -2
7 3 -4
7 14 -1
7 15 1
7 12 1
7 5 1
7 16 1
7 1 -2
7 6 -1
10 15 -2
10 9 -1
10 14 -4
10 4 2
10 2 2
10 13 -2
10 6 1
10 3 -8
10 16 1
10 11 -2
10 8 2
8 13 -1
8 1 -1
8 4 4
8 9 -1
8 3 -8
8 12 2
8 15 -2
8 14 8
8 2 -1
8 11 -16
13 4 -1
13 2 -2
13 9 -4
13 5 -1
13 3 -1
13 14 -8
13 15 -1
13 1 1
13 11 2
13 16 128
1 5 1
1 2 -2
1 12 1
1 6 8
1 9 -2
1 3 1
1 16 -1
1 4 -1
1 14 -1
2 12 4
2 16 -1
2 4 2
2 15 2
2 5 -1
2 3 -8
2 14 2
4 12 1
4 6 2
4 16 8
4 11 -2
4 5 8
4 14 4
4 9 1
3 6 2
3 12 -1
3 9 1
3 14 2
3 5 -4
3 11 1
6 9 1
6 12 8
6 5 -1
6 15 -1
6 11 1
6 14 1
6 16 -4
12 16 -1
12 15 2
12 14 1
12 11 1
12 9 1
9 16 -1
9 5 2
9 11 128
9 15 1
11 5 1
11 15 -1
11 16 1
5 16 32
5 14 -4
5 15 -1
16 15 4
15 14 1
