#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=12
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
16 96
7 10 2
7 2 6
7 8 1
7 11 2
7 3 10
7 14 6
7 15 10
7 12 7
7 5 3
7 16 8
7 1 4
7 6 2
10 15 1
10 9 6
10 14 7
10 4 7
10 2 1
10 13 8
10 6 8
10 3 8
10 16 7
10 11 3
10 8 1
8 13 9
8 1 7
8 4 8
8 9 3
8 3 8
8 12 2
8 15 3
8 14 3
8 2 4
8 11 5
13 4 6
13 2 4
13 9 2
13 5 1
13 3 1
13 14 1
13 15 6
13 1 8
13 11 4
13 16 1
1 5 8
1 2 10
1 12 4
1 6 10
1 9 2
1 3 9
1 16 2
1 4 2
1 14 5
2 12 3
2 16 7
2 4 6
2 15 10
2 5 4
2 3 6
2 14 3
4 12 5
4 6 8
4 16 5
4 11 6
4 5 6
4 14 2
4 9 4
3 6 3
3 12 3
3 9 6
3 14 5
3 5 4
3 11 8
6 9 4
6 12 3
6 5 3
6 15 9
6 11 7
6 14 4
6 16 2
12 16 1
12 15 3
12 14 3
12 11 10
12 9 8
9 16 4
9 5 1
9 11 1
9 15 4
11 5 5
11 15 1
11 16 7
5 16 8
5 14 9
5 15 8
16 15 4
15 14 1
