#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.9679755025346126
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 166
1 2 8
1 3 9
1 4 7
1 5 6
1 6 2
1 7 8
1 8 4
1 9 5
1 10 2
1 11 6
1 12 5
1 13 7
1 14 5
1 15 8
1 17 8
1 18 8
1 19 5
2 3 9
2 4 5
2 5 7
2 6 4
2 7 8
2 8 8
2 9 4
2 10 5
2 11 7
2 12 9
2 13 8
2 14 8
2 15 5
2 16 3
2 17 10
2 18 9
2 19 1
3 4 3
3 5 1
3 6 4
3 7 10
3 8 3
3 9 8
3 10 4
3 11 5
3 12 1
3 13 9
3 14 4
3 15 10
3 16 6
3 17 7
3 18 6
3 19 8
4 5 9
4 6 3
4 7 9
4 8 6
4 9 8
4 10 6
4 11 1
4 12 7
4 13 5
4 14 9
4 15 1
4 16 7
4 17 5
4 18 1
4 19 8
5 6 5
5 7 3
5 8 8
5 9 1
5 10 8
5 11 7
5 12 1
5 13 1
5 14 6
5 15 3
5 16 2
5 18 8
5 19 9
6 7 8
6 8 3
6 9 7
6 10 3
6 11 7
6 12 9
6 13 7
6 14 7
6 15 2
6 16 1
6 17 9
6 18 5
6 19 6
7 8 7
7 9 10
7 10 2
7 11 6
7 12 7
7 13 1
7 14 4
7 15 6
7 16 5
7 17 8
7 18 8
7 19 2
8 10 3
8 11 3
8 12 10
8 13 4
8 15 5
8 16 8
8 17 4
8 18 9
8 19 9
9 10 10
9 11 1
9 12 7
9 13 2
9 14 2
9 15 5
9 16 5
9 17 7
9 18 1
9 19 7
10 11 6
10 12 1
10 13 1
10 14 9
10 15 6
10 16 8
10 17 8
10 18 1
10 19 4
11 12 9
11 13 5
11 14 3
11 15 2
11 16 2
11 17 2
11 18 1
11 19 8
12 13 5
12 14 4
12 15 6
12 16 4
12 17 6
12 18 4
12 19 3
13 14 2
13 15 5
13 16 2
13 17 3
13 18 3
13 19 4
14 15 8
14 16 4
14 17 10
14 18 5
14 19 4
15 16 9
15 17 1
15 18 5
15 19 9
16 17 5
16 18 6
17 18 10
17 19 6
18 19 10
