#Connected Erdos-Renyi graph with p chosen uniformly from [0,1]
#p=0.982175465280765
#Edge Weights: For positive integers k, we have an edge weight of +2^k with probability 2^(-k-1) and an edge weight of -2^k with probability 2^(-k-1)
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 165
1 2 2
1 3 -2
1 4 -2
1 6 2
1 7 -1
1 8 1
1 9 -1
1 10 1
1 11 -2
1 12 -32
1 13 8
1 14 1
1 15 2
1 16 -1
1 17 -2
1 18 -1
1 19 -2
2 3 -2
2 4 1
2 5 -2
2 6 -1
2 7 -2
2 8 8
2 9 -8
2 10 2
2 11 -1
2 12 -2
2 13 4
2 14 2
2 15 1
2 16 1
2 17 1
2 18 1
2 19 1
3 4 1
3 5 1
3 6 1
3 7 1
3 8 1
3 9 -2
3 10 1
3 11 2
3 12 -1
3 13 2
3 14 -16
3 15 1
3 16 1
3 17 -1
3 18 2
3 19 1
4 5 1
4 6 -16
4 7 -8
4 8 1
4 9 8
4 10 -1
4 11 1
4 12 -1
4 13 4
4 14 2
4 15 -2
4 16 1
4 17 -1
4 18 2
4 19 -1
5 6 1
5 7 2
5 8 4
5 9 1
5 10 -1
5 11 4
5 12 -2
5 13 -8
5 14 4
5 17 -1
5 18 1
5 19 1
6 7 -2
6 8 -4
6 9 -1
6 10 128
6 11 -4
6 12 1
6 13 1
6 14 -1
6 15 -8
6 16 -1
6 17 -1
6 18 -32
6 19 -2
7 8 -1
7 9 1
7 10 -1
7 11 2
7 12 1
7 13 -1
7 14 -2
7 15 1
7 16 -2
7 17 -1
7 18 1
7 19 16
8 9 -1
8 10 1
8 11 -4
8 12 2
8 13 -1
8 14 -1
8 15 4
8 16 8
8 17 -8
8 18 8
8 19 -1
9 11 1
9 12 1
9 13 -64
9 14 -1
9 15 1
9 16 1
9 17 -1
9 18 -1
9 19 -4
10 11 -1
10 12 2
10 13 1
10 14 2
10 15 1
10 16 -16
10 17 -4
10 18 -2
10 19 2
11 12 -1
11 13 1
11 14 -2
11 15 -1
11 16 1
11 17 4
11 18 -4
11 19 2
12 13 -1
12 14 1
12 15 4
12 16 2
12 17 1
12 18 -4
13 14 1
13 15 1
13 16 1
13 17 -2
13 18 -1
13 19 1
14 15 -2
14 16 -1
14 17 1
14 18 2
14 19 1
15 16 -1
15 17 1
15 18 1
15 19 -4
16 17 -1
16 18 2
16 19 1
17 18 1
18 19 2
