#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=12
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
13 78
6 10 9
6 7 6
6 3 1
6 9 9
6 13 5
6 2 4
6 12 9
6 5 1
6 1 4
6 4 4
6 11 3
6 8 1
10 7 6
10 9 10
10 5 7
10 3 5
10 12 7
10 11 4
10 4 9
10 2 6
10 8 4
10 1 2
10 13 8
7 2 7
7 8 7
7 11 3
7 4 3
7 3 6
7 12 6
7 13 2
7 5 5
7 9 1
7 1 4
5 8 4
5 9 5
5 13 1
5 1 5
5 4 3
5 11 1
5 2 5
5 12 8
5 3 3
8 13 10
8 1 8
8 12 9
8 4 5
8 11 5
8 3 1
8 2 7
8 9 1
2 4 1
2 12 9
2 3 10
2 11 2
2 1 2
2 13 7
2 9 5
4 12 6
4 1 3
4 11 1
4 3 3
4 13 7
4 9 1
11 12 6
11 1 5
11 9 4
11 13 7
11 3 1
12 1 1
12 9 3
12 13 6
12 3 4
9 3 2
9 1 8
9 13 6
3 1 6
3 13 5
1 13 7
