#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=10
#Edge Weights: Unit
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
17 85
7 10 1
7 2 1
7 8 1
7 3 1
7 17 1
7 15 1
7 12 1
7 16 1
7 9 1
7 13 1
10 15 1
10 17 1
10 9 1
10 14 1
10 1 1
10 6 1
10 5 1
10 16 1
10 11 1
1 8 1
1 11 1
1 5 1
1 2 1
1 9 1
1 13 1
1 17 1
1 4 1
1 14 1
8 4 1
8 9 1
8 3 1
8 6 1
8 15 1
8 14 1
8 5 1
8 11 1
2 12 1
2 16 1
2 6 1
2 11 1
2 4 1
2 3 1
2 14 1
2 9 1
11 5 1
11 6 1
11 16 1
11 12 1
11 13 1
11 3 1
4 13 1
4 12 1
4 6 1
4 16 1
4 3 1
4 5 1
4 14 1
3 6 1
3 13 1
3 14 1
3 17 1
3 16 1
6 9 1
6 12 1
6 17 1
6 16 1
12 17 1
12 5 1
12 15 1
12 9 1
12 13 1
9 13 1
9 5 1
9 15 1
5 17 1
5 14 1
5 15 1
15 16 1
15 13 1
15 17 1
15 14 1
17 16 1
17 14 1
16 13 1
13 14 1
