#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=12
#Edge Weights: Uniform from {1,2,...,9,10}
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 114
15 18 7
15 19 1
15 16 2
15 6 4
15 11 4
15 1 7
15 7 7
15 13 1
15 3 5
15 17 10
15 4 3
15 14 8
18 11 8
18 2 6
18 1 4
18 13 1
18 6 5
18 5 4
18 8 6
18 7 9
18 10 10
18 9 7
18 12 8
7 10 2
7 8 5
7 11 8
7 3 3
7 14 8
7 17 8
7 12 2
7 16 9
7 19 2
7 9 2
10 17 7
10 9 8
10 4 8
10 1 10
10 13 10
10 5 4
10 3 2
10 16 7
10 11 9
10 8 3
11 1 4
11 19 1
11 14 1
11 2 5
11 16 8
11 9 2
11 12 1
11 3 8
8 13 2
8 4 6
8 16 6
8 19 6
8 3 6
8 12 1
8 14 1
8 5 4
8 17 3
13 4 3
13 2 10
13 9 1
13 19 3
13 1 4
13 17 6
13 6 8
13 12 4
2 12 8
2 1 1
2 17 6
2 6 8
2 4 7
2 5 1
2 19 1
2 14 7
2 9 8
1 5 10
1 12 5
1 6 6
1 16 6
1 17 4
1 4 6
4 19 7
4 6 4
4 16 2
4 17 2
4 5 6
4 9 10
3 6 2
3 12 1
3 19 9
3 14 7
3 5 9
3 17 5
3 16 4
6 9 5
6 12 6
6 14 9
6 17 9
6 16 2
12 16 3
12 5 10
12 14 4
9 16 7
9 19 5
9 14 10
9 5 5
19 14 2
19 5 3
19 17 3
5 17 4
5 14 5
16 14 8
