#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=10
#Edge Weights: Unit
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 95
15 18 1
15 19 1
15 6 1
15 12 1
15 2 1
15 8 1
15 3 1
15 4 1
15 9 1
15 5 1
18 14 1
18 1 1
18 4 1
18 6 1
18 8 1
18 7 1
18 17 1
18 16 1
18 12 1
8 13 1
8 1 1
8 7 1
8 16 1
8 6 1
8 17 1
8 11 1
8 10 1
13 3 1
13 14 1
13 1 1
13 10 1
13 17 1
13 6 1
13 7 1
13 12 1
13 16 1
1 11 1
1 2 1
1 12 1
1 6 1
1 10 1
1 17 1
1 14 1
14 7 1
14 10 1
14 9 1
14 3 1
14 12 1
14 16 1
14 19 1
11 19 1
11 5 1
11 2 1
11 16 1
11 4 1
11 9 1
11 17 1
11 3 1
6 9 1
6 12 1
6 5 1
6 4 1
6 7 1
9 16 1
9 10 1
9 5 1
9 3 1
9 7 1
9 2 1
7 4 1
7 5 1
7 16 1
7 19 1
19 4 1
19 3 1
19 10 1
19 2 1
19 5 1
19 16 1
16 5 1
16 3 1
5 17 1
5 2 1
5 3 1
12 3 1
12 17 1
12 4 1
12 10 1
17 10 1
17 2 1
17 4 1
10 4 1
10 2 1
2 4 1
2 3 1
