#Connected random regular graph with degree chosen uniformly from valid degrees
#Uses algorithm from Kim and Vu. See: https://networkx.org/documentation/stable/reference/generated/networkx.generators.random_graphs.random_regular_graph.html
#d=18
#Edge Weights: Unit
# These are the instances of up to 19 nodes that were used in our paper "Bridging  classical and quantum with SDP initialized warm-starts for QAOA" [3]. The precise details for how these instances were constructed can be found in [3].
# [3]  Reuben Tate, Majid Farhadi, Creston Herold, Greg Mohler,and  Swati  Gupta,  “Bridging  classical and quantum with SDP initialized warm-starts for QAOA,” arXiv preprint arXiv:2010.14021  (2020).
19 171
7 10 1
7 2 1
7 8 1
7 11 1
7 3 1
7 14 1
7 17 1
7 15 1
7 4 1
7 12 1
7 5 1
7 18 1
7 16 1
7 19 1
7 9 1
7 1 1
7 6 1
7 13 1
10 15 1
10 17 1
10 9 1
10 14 1
10 19 1
10 12 1
10 4 1
10 2 1
10 1 1
10 13 1
10 6 1
10 5 1
10 3 1
10 16 1
10 18 1
10 11 1
10 8 1
15 18 1
15 19 1
15 16 1
15 6 1
15 11 1
15 1 1
15 12 1
15 2 1
15 8 1
15 13 1
15 3 1
15 17 1
15 4 1
15 9 1
15 5 1
15 14 1
18 11 1
18 2 1
18 14 1
18 1 1
18 13 1
18 3 1
18 19 1
18 4 1
18 6 1
18 5 1
18 8 1
18 17 1
18 9 1
18 16 1
18 12 1
11 1 1
11 19 1
11 5 1
11 14 1
11 2 1
11 6 1
11 16 1
11 4 1
11 9 1
11 17 1
11 12 1
11 13 1
11 8 1
11 3 1
8 13 1
8 1 1
8 4 1
8 9 1
8 16 1
8 19 1
8 3 1
8 6 1
8 12 1
8 14 1
8 2 1
8 5 1
8 17 1
13 4 1
13 2 1
13 9 1
13 5 1
13 3 1
13 14 1
13 19 1
13 1 1
13 17 1
13 6 1
13 12 1
13 16 1
2 12 1
2 1 1
2 16 1
2 17 1
2 6 1
2 4 1
2 5 1
2 19 1
2 3 1
2 14 1
2 9 1
1 5 1
1 12 1
1 19 1
1 6 1
1 9 1
1 3 1
1 16 1
1 17 1
1 4 1
1 14 1
14 17 1
14 9 1
14 6 1
14 5 1
14 3 1
14 12 1
14 16 1
14 19 1
14 4 1
4 19 1
4 12 1
4 6 1
4 16 1
4 17 1
4 3 1
4 5 1
4 9 1
3 6 1
3 12 1
3 19 1
3 9 1
3 5 1
3 17 1
3 16 1
6 9 1
6 19 1
6 12 1
6 5 1
6 17 1
6 16 1
12 16 1
12 17 1
12 5 1
12 19 1
12 9 1
9 16 1
9 19 1
9 5 1
9 17 1
19 5 1
19 16 1
19 17 1
5 17 1
5 16 1
16 17 1
